,research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,utility_rater02,original_translated
7757,NAT202402,22826,433,brick,garden path,garden path,garden path,,
7758,NAT202402,22866,435,brick,path,path,path,,
7759,NAT202402,22905,437,brick,garden path edging,garden path edging,garden path edging,,
7760,NAT202402,22907,437,brick,raised bed edging,raised bed edging,raised bed edging,,
7761,NAT202402,22917,437,brick,play area edging,play area edging,play area edging,,
7762,NAT202402,22921,437,brick,garden sculpture,garden sculpture,garden sculpture,,
7763,NAT202402,22951,439,brick,creating garden paths,creating garden paths,creating garden paths,,
7764,NAT202402,22956,439,brick,making raised garden beds,making raised garden beds,making raised garden beds,,
7765,NAT202402,22957,439,brick,constructing walls for planting,constructing walls planting,constructing walls planting,,
7766,NAT202402,23002,441,brick,landscaping,landscaping,landscaping,,
7767,NAT202402,23022,442,brick,landscaping,landscaping,landscaping,,
7768,NAT202402,23042,443,brick,landscaping,landscaping,landscaping,,
7769,NAT202402,23062,444,brick,landscaping,landscaping,landscaping,,
7770,NAT202402,23115,447,brick,pathway,pathway,pathway,,
7771,NAT202402,23116,447,brick,edging,edging,edging,,
7772,NAT202402,23117,447,brick,garden,garden,garden,,
7773,NAT202402,23128,448,brick,garden edging,garden edging,garden edging,,
7774,NAT202402,23130,448,brick,pathway material,pathway material,pathway material,,
7775,NAT202402,23173,450,brick,garden,garden,garden,,
7776,NAT202402,23174,450,brick,edging,edging,edging,,
7777,NAT202402,23175,450,brick,pathway,pathway,pathway,,
7778,NAT202402,23189,451,brick,garden edging,garden edging,garden edging,,
7779,NAT202402,23190,451,brick,pathway material,pathway material,pathway material,,
7780,NAT202402,23231,453,brick,edging,edging,edging,,
7781,NAT202402,23232,453,brick,pathway,pathway,pathway,,
7782,NAT202402,23246,454,brick,pathway material,pathway material,pathway material,,
7783,NAT202402,23248,454,brick,garden border,garden border,garden border,,
7784,NAT202402,23264,455,brick,garden edging,garden edging,garden edging,,
7785,NAT202402,23270,455,brick,pathway material,pathway material,pathway material,,
7786,NAT202402,23285,456,brick,pathway material,pathway material,pathway material,,
7787,NAT202402,23286,456,brick,garden border,garden border,garden border,,
7788,NAT202402,23304,457,brick,pathway material,pathway material,pathway material,,
7789,NAT202402,23305,457,brick,garden border,garden border,garden border,,
7790,NAT202402,23343,459,brick,garden edging,garden edging,garden edging,,
7791,NAT202402,23350,459,brick,pathway material,pathway material,pathway material,,
7792,NAT202402,23356,459,brick,garden statue,garden statue,garden statue,,
7793,NAT202402,23358,459,brick,garden border,garden border,garden border,,
7794,NAT202402,23368,460,brick,pathway material,pathway material,pathway material,,
7795,NAT202402,23369,460,brick,garden edging,garden edging,garden edging,,
7796,NAT202402,23382,461,brick,garden border,garden border,garden border,,
7797,NAT202402,23388,461,brick,garden path,garden path,garden path,,
7798,NAT202402,23402,462,brick,garden border,garden border,garden border,,
7799,NAT202402,23407,462,brick,garden path,garden path,garden path,,
7800,NAT202402,23411,462,brick,raised bed,raised bed,raised bed,,
7801,NAT202402,23429,463,brick,garden edging,garden edging,garden edging,,
7802,NAT202402,23430,463,brick,pathway material,pathway material,pathway material,,
7803,NAT202402,23445,464,brick,garden border,garden border,garden border,,
7804,NAT202402,23446,464,brick,pathway material,pathway material,pathway material,,
7805,NAT202402,23458,465,brick,garden border,garden border,garden border,,
7806,NAT202402,23471,465,brick,garden statue,garden statue,garden statue,,
7807,NAT202402,23475,465,brick,pathway material,pathway material,pathway material,,
7808,NAT202402,23483,466,brick,border edging,border edging,border edging,,
7809,NAT202402,23484,466,brick,pathway material,pathway material,pathway material,,
7810,NAT202402,23514,467,brick,gardenborder,gardenborder,gardenborder,,
7811,NAT202402,23525,468,brick,pathway,pathway,pathway,,
7812,NAT202402,23545,469,brick,garden,garden,garden,,
7813,NAT202402,23558,470,brick,garden border,garden border,garden border,,
7814,NAT202402,23566,470,brick,garden path,garden path,garden path,,
7815,NAT202402,23586,471,brick,paths,paths,paths,,
7816,NAT202402,23594,471,brick,garden edging,garden edging,garden edging,,
7817,NAT202402,23596,471,brick,ornamental feature,ornamental feature,ornamental feature,,
7818,NAT202402,23607,472,brick,pathway material,pathway material,pathway material,,
7819,NAT202402,23608,472,brick,garden edging,garden edging,garden edging,,
7820,NAT202402,23613,472,brick,garden ornament,garden ornament,garden ornament,,
7821,NAT202402,23620,473,brick,garden,garden,garden,,
7822,NAT202402,23621,473,brick,pathway,pathway,pathway,,
7823,NAT202402,23643,474,brick,garden,garden,garden,,
7824,NAT202402,23655,474,brick,pathway,pathway,pathway,,
7825,NAT202402,23661,475,brick,pathway material,pathway material,pathway material,,
7826,NAT202402,23682,476,brick,border edging,border edging,border edging,,
7827,NAT202402,23683,476,brick,pathway,pathway,pathway,,
7828,NAT202402,23684,476,brick,garden wall,garden wall,garden wall,,
7829,NAT202402,23689,476,brick,garden ornament,garden ornament,garden ornament,,
7830,NAT202402,23695,476,brick,garden feature,garden feature,garden feature,,
7831,NAT202402,23703,477,brick,garden border,garden border,garden border,,
7832,NAT202402,23725,478,brick,garden edging,garden edging,garden edging,,
7833,NAT202402,23752,479,brick,garden edging,garden edging,garden edging,,
7834,NAT202402,23758,480,brick,garden edging,garden edging,garden edging,,
7835,NAT202402,23769,480,brick,garden ornament,garden ornament,garden ornament,,
7836,NAT202402,23770,480,brick,pathway material,pathway material,pathway material,,
7837,NAT202402,23772,480,brick,garden feature,garden feature,garden feature,,
7838,NAT202402,23780,481,brick,border for garden,border garden,border garden,,
7839,NAT202402,23799,482,brick,garden border,garden border,garden border,,
7840,NAT202402,23812,482,brick,garden path,garden path,garden path,,
7841,NAT202402,23830,483,brick,pathway material,pathway material,pathway material,,
7842,NAT202402,23834,483,brick,border edging,border edging,border edging,,
7843,NAT202402,23835,483,brick,lawn decoration,lawn decoration,lawn decoration,,
7844,NAT202402,23845,484,brick,garden edging,garden edging,garden edging,,
7845,NAT202402,23881,486,brick,garden edging,garden edging,garden edging,,
7846,NAT202402,23906,487,brick,border for garden,border garden,border garden,,
7847,NAT202402,23907,487,brick,pathway,pathway,pathway,,
7848,NAT202402,23929,488,brick,garden edging,garden edging,garden edging,,
7849,NAT202402,23930,488,brick,pathway material,pathway material,pathway material,,
7850,NAT202402,23938,489,brick,pathway,pathway,pathway,,
7851,NAT202402,23943,489,brick,garden edging,garden edging,garden edging,,
7852,NAT202402,23969,490,brick,pathway,pathway,pathway,,
7853,NAT202402,23971,490,brick,garden edging,garden edging,garden edging,,
7854,NAT202402,24003,492,brick,garden edging,garden edging,garden edging,,
7855,NAT202402,24010,492,brick,landscaping,landscaping,landscaping,,
7856,NAT202402,24018,493,brick,garden,garden,garden,,
7857,NAT202402,24027,493,brick,garden edging,garden edging,garden edging,,
7858,NAT202402,24040,494,brick,garden edging,garden edging,garden edging,,
7859,NAT202402,24069,495,brick,garden path,garden path,garden path,,
7860,NAT202402,22346,409,brick,a brick-and-mortar store,brickandmortar store,brickandmortar store,,
7861,NAT202402,22347,409,brick,a brick-and-mortar school,brickandmortar school,brickandmortar school,,
7862,NAT202402,22348,409,brick,a brick-and-mortar hospital,brickandmortar hospital,brickandmortar hospital,,
7863,NAT202402,22349,409,brick,a brick-and-mortar bank,brickandmortar bank,brickandmortar bank,,
7864,NAT202402,22350,409,brick,a brick-and-mortar restaurant,brickandmortar restaurant,brickandmortar restaurant,,
7865,NAT202402,22351,409,brick,a brick-and-mortar office building,brickandmortar office building,brickandmortar office building,,
7866,NAT202402,22352,409,brick,a brick-and-mortar factory,brickandmortar factory,brickandmortar factory,,
7867,NAT202402,22353,409,brick,a brick-and-mortar warehouse,brickandmortar warehouse,brickandmortar warehouse,,
7868,NAT202402,22354,409,brick,a brick-and-mortar apartment building,brickandmortar apartment building,brickandmortar apartment building,,
7869,NAT202402,22355,409,brick,a brick-and-mortar hotel,brickandmortar hotel,brickandmortar hotel,,
7870,NAT202402,22356,409,brick,a brick-and-mortar museum,brickandmortar museum,brickandmortar museum,,
7871,NAT202402,22357,409,brick,a brick-and-mortar library,brickandmortar library,brickandmortar library,,
7872,NAT202402,22358,409,brick,a brick-and-mortar theater,brickandmortar theater,brickandmortar theater,,
7873,NAT202402,22359,409,brick,a brick-and-mortar concert hall,brickandmortar concert hall,brickandmortar concert hall,,
7874,NAT202402,22360,409,brick,a brick-and-mortar sports stadium,brickandmortar sports stadium,brickandmortar sports stadium,,
7875,NAT202402,22361,409,brick,a brick-and-mortar church,brickandmortar church,brickandmortar church,,
7876,NAT202402,22362,409,brick,a brick-and-mortar synagogue,brickandmortar synagogue,brickandmortar synagogue,,
7877,NAT202402,22786,431,brick,brick-and-mortar,brickandmortar,brickandmortar,,
7878,NAT202402,22800,431,brick,brick-and-mortar,brickandmortar,brickandmortar,,
7879,NAT202402,22802,431,brick,brick-and-mortar,brickandmortar,brickandmortar,,
7880,NAT202402,22969,440,brick,brick-and-mortar stores,brickandmortar stores,brickandmortar stores,,
7881,NAT202402,22977,440,brick,brick-and-mortar university,brickandmortar university,brickandmortar university,,
7882,NAT202402,14306,1,brick,fort,fort,fort,,
7883,NAT202402,14325,2,brick,fort,fort,fort,,
7884,NAT202402,14344,3,brick,fort,fort,fort,,
7885,NAT202402,14363,4,brick,fort,fort,fort,,
7886,NAT202402,14382,5,brick,fort,fort,fort,,
7887,NAT202402,14574,15,brick,masonry,masonry,masonry,,
7888,NAT202402,14603,17,brick,brickbat,brickbat,brickbat,,
7889,NAT202402,14659,20,brick,brick wall,wall,wall,,
7890,NAT202402,14661,20,brick,brick house,house,house,,
7891,NAT202402,14671,20,brick,brick bridge,bridge,bridge,,
7892,NAT202402,14700,22,brick,brickbat,brickbat,brickbat,,
7893,NAT202402,14701,22,brick,brick wall,wall,wall,,
7894,NAT202402,14706,22,brick,brick mould,mould,mould,,
7895,NAT202402,14709,22,brick,brick bridge,bridge,bridge,,
7896,NAT202402,14725,23,brick,insulator,insulator,insulator,,
7897,NAT202402,14726,23,brick,brickbat,brickbat,brickbat,,
7898,NAT202402,14728,23,brick,masonry,masonry,masonry,,
7899,NAT202402,14739,24,brick,wall,wall,wall,,
7900,NAT202402,14767,25,brick,fort,fort,fort,,
7901,NAT202402,14768,25,brick,wall,wall,wall,,
7902,NAT202402,14769,25,brick,masonry,masonry,masonry,,
7903,NAT202402,14818,28,brick,masonry,masonry,masonry,,
7904,NAT202402,14827,28,brick,fortification,fortification,fortification,,
7905,NAT202402,14828,28,brick,foundation,foundation,foundation,,
7906,NAT202402,34030,29,brick,monument,monument,monument,,
7907,NAT202402,14845,29,brick,memorial,memorial,memorial,,
7908,NAT202402,14862,30,brick,insulation,insulation,insulation,,
7909,NAT202402,14865,30,brick,brick wall,wall,wall,,
7910,NAT202402,14878,31,brick,mason,mason,mason,,
7911,NAT202402,14884,31,brick,lego,lego,lego,,
7912,NAT202402,14905,32,brick,fort,fort,fort,,
7913,NAT202402,14914,33,brick,brick wall,wall,wall,,
7914,NAT202402,14922,33,brick,scaffolding,scaffolding,scaffolding,,
7915,NAT202402,14940,34,brick,fort,fort,fort,,
7916,NAT202402,14942,34,brick,wall,wall,wall,,
7917,NAT202402,14945,34,brick,modelling material,modelling material,modelling material,,
7918,NAT202402,14961,35,brick,material in architecture,material architecture,material architecture,,
7919,NAT202402,14966,35,brick,part of wall,part wall,part wall,,
7920,NAT202402,14967,35,brick,material in pottery,material pottery,material pottery,,
7921,NAT202402,14977,36,brick,marker,marker,marker,,
7922,NAT202402,14981,36,brick,insulation,insulation,insulation,,
7923,NAT202402,14994,37,brick,monument,monument,monument,,
7924,NAT202402,15036,39,brick,brick wall,wall,wall,,
7925,NAT202402,15040,39,brick,arch,arch,arch,,
7926,NAT202402,15046,40,brick,wall material,wall material,wall material,,
7927,NAT202402,15054,40,brick,fort,fort,fort,,
7928,NAT202402,15056,40,brick,bridge,bridge,bridge,,
7929,NAT202402,15064,40,brick,monument,monument,monument,,
7930,NAT202402,15077,41,brick,wall,wall,wall,,
7931,NAT202402,15082,41,brick,quarrying,quarrying,quarrying,,
7932,NAT202402,15113,43,brick,lego block,lego block,lego block,,
7933,NAT202402,15123,43,brick,wall,wall,wall,,
7934,NAT202402,15161,45,brick,furniture base,furniture base,furniture base,,
7935,NAT202402,15218,48,brick,marker,marker,marker,,
7936,NAT202402,15237,49,brick,coloring block,coloring block,coloring block,,
7937,NAT202402,15250,50,brick,fort,fort,fort,,
7938,NAT202402,15254,50,brick,bridge,bridge,bridge,,
7939,NAT202402,15269,51,brick,fort,fort,fort,,
7940,NAT202402,15274,51,brick,modelling material,modelling material,modelling material,,
7941,NAT202402,15279,51,brick,time marker,time marker,time marker,,
7942,NAT202402,15308,53,brick,fort,fort,fort,,
7943,NAT202402,15316,53,brick,memorial,memorial,memorial,,
7944,NAT202402,15328,54,brick,headstone,headstone,headstone,,
7945,NAT202402,34031,55,brick,replica,replica,replica,,
7946,NAT202402,15341,55,brick,model,model,model,,
7947,NAT202402,16504,116,brick,soundproofing,soundproofing,soundproofing,,
7948,NAT202402,16509,116,brick,retaining wall,retaining wall,retaining wall,,
7949,NAT202402,16526,117,brick,soundproofing,soundproofing,soundproofing,,
7950,NAT202402,16528,117,brick,retaining wall,retaining wall,retaining wall,,
7951,NAT202402,16569,119,brick,sound barrier,sound barrier,sound barrier,,
7952,NAT202402,16627,122,brick,sound barrier,sound barrier,sound barrier,,
7953,NAT202402,16671,124,brick,architectural model,architectural model,architectural model,,
7954,NAT202402,16726,127,brick,retaining wall,retaining wall,retaining wall,,
7955,NAT202402,16749,128,brick,soundproofing,soundproofing,soundproofing,,
7956,NAT202402,16768,129,brick,soundproofing,soundproofing,soundproofing,,
7957,NAT202402,16841,133,brick,insulation,insulation,insulation,,
7958,NAT202402,16842,133,brick,soundproofing,soundproofing,soundproofing,,
7959,NAT202402,16849,133,brick,retaining wall,retaining wall,retaining wall,,
7960,NAT202402,16866,134,brick,sound barrier,sound barrier,sound barrier,,
7961,NAT202402,16882,135,brick,retaining wall,retaining wall,retaining wall,,
7962,NAT202402,16946,138,brick,natural insulation,natural insulation,natural insulation,,
7963,NAT202402,16980,140,brick,retaining wall,retaining wall,retaining wall,,
7964,NAT202402,16989,140,brick,sound barrier,sound barrier,sound barrier,,
7965,NAT202402,17002,141,brick,soundproofing,soundproofing,soundproofing,,
7966,NAT202402,17007,141,brick,retaining wall,retaining wall,retaining wall,,
7967,NAT202402,17033,143,brick,wall,wall,wall,,
7968,NAT202402,17083,145,brick,retaining wall,retaining wall,retaining wall,,
7969,NAT202402,17099,146,brick,reinforce riverbank,reinforce riverbank,reinforce riverbank,,
7970,NAT202402,17104,146,brick,build a retaining wall,build retaining wall,build retaining wall,,
7971,NAT202402,17105,146,brick,build a fort,build fort,build fort,,
7972,NAT202402,17123,147,brick,retaining wall,retaining wall,retaining wall,,
7973,NAT202402,17201,151,brick,plant marker,plant marker,plant marker,,
7974,NAT202402,17211,152,brick,foundation,foundation,foundation,,
7975,NAT202402,17215,152,brick,arched bridge,arched bridge,arched bridge,,
7976,NAT202402,17217,152,brick,retaining wall,retaining wall,retaining wall,,
7977,NAT202402,17243,153,brick,insulation,insulation,insulation,,
7978,NAT202402,17271,155,brick,architectural element,architectural element,architectural element,,
7979,NAT202402,17272,155,brick,building material,building material,building material,,
7980,NAT202402,17296,156,brick,retaining wall,retaining wall,retaining wall,,
7981,NAT202402,17310,157,brick,fortress,fortress,fortress,,
7982,NAT202402,17344,158,brick,defensive wall,defensive wall,defensive wall,,
7983,NAT202402,17421,162,brick,base for sculptures,base sculptures,base sculptures,,
7984,NAT202402,17442,163,brick,sound barrier,sound barrier,sound barrier,,
7985,NAT202402,17485,165,brick,house foundation,house foundation,house foundation,,
7986,NAT202402,18164,200,brick,wall,wall,wall,,
7987,NAT202402,18172,200,brick,arch,arch,arch,,
7988,NAT202402,18179,200,brick,wall,wall,wall,,
7989,NAT202402,18184,201,brick,wall,wall,wall,,
7990,NAT202402,18224,203,brick,building material,building material,building material,,
7991,NAT202402,18225,203,brick,wall,wall,wall,,
7992,NAT202402,18321,207,brick,foundation,foundation,foundation,,
7993,NAT202402,18324,208,brick,building,building,building,,
7994,NAT202402,18364,210,brick,walls,walls,walls,,
7995,NAT202402,18391,211,brick,building block,building block,building block,,
7996,NAT202402,18404,212,brick,building,building,building,,
7997,NAT202402,18412,212,brick,pillar,pillar,pillar,,
7998,NAT202402,18420,212,brick,fort,fort,fort,,
7999,NAT202402,18444,214,brick,construction material,construction material,construction material,,
8000,NAT202402,18484,216,brick,wall,wall,wall,,
8001,NAT202402,18485,216,brick,house,house,house,,
8002,NAT202402,18492,216,brick,building block,building block,building block,,
8003,NAT202402,18501,216,brick,castle,castle,castle,,
8004,NAT202402,18512,217,brick,bridge,bridge,bridge,,
8005,NAT202402,18530,218,brick,fort,fort,fort,,
8006,NAT202402,18574,220,brick,war memorial,war memorial,war memorial,,
8007,NAT202402,18577,220,brick,house number,house number,house number,,
8008,NAT202402,18587,221,brick,garden path marker,garden path marker,garden path marker,,
8009,NAT202402,18600,221,brick,foundation for model buildings,foundation model buildings,foundation model buildings,,
8010,NAT202402,18607,222,brick,garden path marker,garden path marker,garden path marker,,
8011,NAT202402,18622,222,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8012,NAT202402,18642,223,brick,foundation for sculptures,foundation sculptures,foundation sculptures,,
8013,NAT202402,18647,224,brick,garden path marker,garden path marker,garden path marker,,
8014,NAT202402,18706,227,brick,garden path marker,garden path marker,garden path marker,,
8015,NAT202402,18717,227,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8016,NAT202402,18720,227,brick,structural model building,structural model building,structural model building,,
8017,NAT202402,18747,229,brick,garden path marker,garden path marker,garden path marker,,
8018,NAT202402,18767,230,brick,garden path marker,garden path marker,garden path marker,,
8019,NAT202402,18782,230,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8020,NAT202402,18802,231,brick,craft project base,craft project base,craft project base,,
8021,NAT202402,18807,232,brick,garden path marker,garden path marker,garden path marker,,
8022,NAT202402,18816,232,brick,foundation for outdoor structures,foundation outdoor structures,foundation outdoor structures,,
8023,NAT202402,18818,232,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8024,NAT202402,18827,233,brick,garden path marker,garden path marker,garden path marker,,
8025,NAT202402,18841,233,brick,building ruins for models,building ruins models,building ruins models,,
8026,NAT202402,18842,233,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8027,NAT202402,18860,234,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8028,NAT202402,18920,237,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8029,NAT202402,18962,239,brick,building ruins for model landscapes,building ruins model landscapes,building ruins model landscapes,,
8030,NAT202402,18982,240,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8031,NAT202402,18987,241,brick,garden path marker,garden path marker,garden path marker,,
8032,NAT202402,18997,241,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8033,NAT202402,19006,242,brick,garden path marker,garden path marker,garden path marker,,
8034,NAT202402,19022,242,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8035,NAT202402,19027,243,brick,garden path marker,garden path marker,garden path marker,,
8036,NAT202402,19078,245,brick,foundation for outdoor structures,foundation outdoor structures,foundation outdoor structures,,
8037,NAT202402,19080,245,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8038,NAT202402,19090,246,brick,herb garden marker,herb garden marker,herb garden marker,,
8039,NAT202402,19097,246,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8040,NAT202402,19107,247,brick,garden path marker,garden path marker,garden path marker,,
8041,NAT202402,19117,247,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8042,NAT202402,19158,249,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8043,NAT202402,19166,250,brick,garden path marker,garden path marker,garden path marker,,
8044,NAT202402,19187,251,brick,garden path marker,garden path marker,garden path marker,,
8045,NAT202402,19195,251,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8046,NAT202402,19207,252,brick,garden path marker,garden path marker,garden path marker,,
8047,NAT202402,19222,252,brick,historical teaching aid,historical teaching aid,historical teaching aid,,
8048,NAT202402,19230,253,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8049,NAT202402,19239,253,brick,structural model building,structural model building,structural model building,,
8050,NAT202402,19267,255,brick,garden path marker,garden path marker,garden path marker,,
8051,NAT202402,19279,255,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8052,NAT202402,19301,256,brick,building block toy,building block toy,building block toy,,
8053,NAT202402,19311,257,brick,herb garden marker,herb garden marker,herb garden marker,,
8054,NAT202402,19340,258,brick,historical teaching aid,historical teaching aid,historical teaching aid,,
8055,NAT202402,19361,259,brick,foundation for sculptures,foundation sculptures,foundation sculptures,,
8056,NAT202402,19362,259,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8057,NAT202402,19382,260,brick,historical teaching tool,historical teaching tool,historical teaching tool,,
8058,NAT202402,19399,261,brick,coat hanger base,coat hanger base,coat hanger base,,
8059,NAT202402,19404,262,brick,garden path marker,garden path marker,garden path marker,,
8060,NAT202402,19430,263,brick,herb garden marker,herb garden marker,herb garden marker,,
8061,NAT202402,19499,266,brick,historical teaching aid,historical teaching aid,historical teaching aid,,
8062,NAT202402,19532,268,brick,foundation for structures,foundation structures,foundation structures,,
8063,NAT202402,19533,268,brick,paper-making mold,papermaking mold,papermaking mold,,
8064,NAT202402,19541,268,brick,historic teaching tool,historic teaching tool,historic teaching tool,,
8065,NAT202402,19547,269,brick,garden path marker,garden path marker,garden path marker,,
8066,NAT202402,19562,269,brick,building ruins for school projects,building ruins school projects,building ruins school projects,,
8067,NAT202402,19576,270,brick,building ruin props,building ruin props,building ruin props,,
8068,NAT202402,19662,274,brick,mold for clay,mold clay,mold clay,,
8069,NAT202402,19700,331,brick,driveway marker,driveway marker,driveway marker,,
8070,NAT202402,19720,332,brick,driveway marker,driveway marker,driveway marker,,
8071,NAT202402,19736,333,brick,driveway marker,driveway marker,driveway marker,,
8072,NAT202402,19756,334,brick,driveway marker,driveway marker,driveway marker,,
8073,NAT202402,19776,335,brick,driveway marker,driveway marker,driveway marker,,
8074,NAT202402,19802,336,brick,decorative garden marker,decorative garden marker,decorative garden marker,,
8075,NAT202402,19822,337,brick,decorative garden marker,decorative garden marker,decorative garden marker,,
8076,NAT202402,19855,339,brick,driveway marker,driveway marker,driveway marker,,
8077,NAT202402,19880,340,brick,driveway marker,driveway marker,driveway marker,,
8078,NAT202402,19897,341,brick,temporary driveway marker,temporary driveway marker,temporary driveway marker,,
8079,NAT202402,19917,342,brick,driveway marker,driveway marker,driveway marker,,
8080,NAT202402,19938,343,brick,driveway marker,driveway marker,driveway marker,,
8081,NAT202402,19960,344,brick,driveway marker,driveway marker,driveway marker,,
8082,NAT202402,19982,345,brick,driveway marker,driveway marker,driveway marker,,
8083,NAT202402,20017,347,brick,driveway marker,driveway marker,driveway marker,,
8084,NAT202402,20095,351,brick,sculpture base,sculpture base,sculpture base,,
8085,NAT202402,20121,352,brick,temporary driveway marker,temporary driveway marker,temporary driveway marker,,
8086,NAT202402,20216,357,brick,driveway marker,driveway marker,driveway marker,,
8087,NAT202402,20256,359,brick,driveway marker,driveway marker,driveway marker,,
8088,NAT202402,20360,364,brick,temporary driveway marker,temporary driveway marker,temporary driveway marker,,
8089,NAT202402,20377,365,brick,driveway marker,driveway marker,driveway marker,,
8090,NAT202402,20399,366,brick,driveway marker,driveway marker,driveway marker,,
8091,NAT202402,20454,369,brick,temporary driveway marker,temporary driveway marker,temporary driveway marker,,
8092,NAT202402,20535,373,brick,drill press base,drill press base,drill press base,,
8093,NAT202402,20578,375,brick,driveway marker,driveway marker,driveway marker,,
8094,NAT202402,20695,381,brick,jewelry base,jewelry base,jewelry base,,
8095,NAT202402,20735,383,brick,house number display,house number display,house number display,,
8096,NAT202402,20740,383,brick,driveway marker,driveway marker,driveway marker,,
8097,NAT202402,20754,384,brick,driveway marker,driveway marker,driveway marker,,
8098,NAT202402,20783,276,brick,building material,building material,building material,,
8099,NAT202402,20788,276,brick,retaining wall,retaining wall,retaining wall,,
8100,NAT202402,20803,277,brick,building material,building material,building material,,
8101,NAT202402,20808,277,brick,retaining wall,retaining wall,retaining wall,,
8102,NAT202402,20823,278,brick,building material,building material,building material,,
8103,NAT202402,20828,278,brick,retaining wall,retaining wall,retaining wall,,
8104,NAT202402,20843,279,brick,building material,building material,building material,,
8105,NAT202402,20848,279,brick,retaining wall,retaining wall,retaining wall,,
8106,NAT202402,20863,280,brick,building material,building material,building material,,
8107,NAT202402,20868,280,brick,retaining wall,retaining wall,retaining wall,,
8108,NAT202402,20883,281,brick,building material,building material,building material,,
8109,NAT202402,20888,281,brick,retaining wall,retaining wall,retaining wall,,
8110,NAT202402,20903,282,brick,building material,building material,building material,,
8111,NAT202402,20908,282,brick,retaining wall,retaining wall,retaining wall,,
8112,NAT202402,20923,283,brick,building material,building material,building material,,
8113,NAT202402,20928,283,brick,retaining wall,retaining wall,retaining wall,,
8114,NAT202402,20943,284,brick,building material,building material,building material,,
8115,NAT202402,20948,284,brick,retaining wall,retaining wall,retaining wall,,
8116,NAT202402,20963,285,brick,building material,building material,building material,,
8117,NAT202402,20968,285,brick,retaining wall,retaining wall,retaining wall,,
8118,NAT202402,20983,286,brick,building blocks,building blocks,building blocks,,
8119,NAT202402,20991,286,brick,retaining wall,retaining wall,retaining wall,,
8120,NAT202402,21003,287,brick,building blocks,building blocks,building blocks,,
8121,NAT202402,21011,287,brick,retaining wall,retaining wall,retaining wall,,
8122,NAT202402,21023,288,brick,building blocks,building blocks,building blocks,,
8123,NAT202402,21031,288,brick,retaining wall,retaining wall,retaining wall,,
8124,NAT202402,21043,289,brick,building blocks,building blocks,building blocks,,
8125,NAT202402,21051,289,brick,retaining wall,retaining wall,retaining wall,,
8126,NAT202402,21063,290,brick,building blocks,building blocks,building blocks,,
8127,NAT202402,21071,290,brick,retaining wall,retaining wall,retaining wall,,
8128,NAT202402,21083,291,brick,building blocks,building blocks,building blocks,,
8129,NAT202402,21092,291,brick,retaining wall,retaining wall,retaining wall,,
8130,NAT202402,21103,292,brick,building blocks,building blocks,building blocks,,
8131,NAT202402,21112,292,brick,retaining wall,retaining wall,retaining wall,,
8132,NAT202402,21123,293,brick,building material,building material,building material,,
8133,NAT202402,21129,293,brick,retaining wall,retaining wall,retaining wall,,
8134,NAT202402,21143,294,brick,building blocks,building blocks,building blocks,,
8135,NAT202402,21152,294,brick,retaining wall,retaining wall,retaining wall,,
8136,NAT202402,21163,295,brick,building blocks,building blocks,building blocks,,
8137,NAT202402,21174,295,brick,retaining wall,retaining wall,retaining wall,,
8138,NAT202402,21183,296,brick,building blocks,building blocks,building blocks,,
8139,NAT202402,21192,296,brick,retaining wall,retaining wall,retaining wall,,
8140,NAT202402,21203,297,brick,building blocks,building blocks,building blocks,,
8141,NAT202402,21212,297,brick,retaining wall,retaining wall,retaining wall,,
8142,NAT202402,21223,298,brick,building blocks,building blocks,building blocks,,
8143,NAT202402,21232,298,brick,retaining wall,retaining wall,retaining wall,,
8144,NAT202402,21243,299,brick,building blocks,building blocks,building blocks,,
8145,NAT202402,21252,299,brick,retaining wall,retaining wall,retaining wall,,
8146,NAT202402,21263,300,brick,building blocks,building blocks,building blocks,,
8147,NAT202402,21273,300,brick,retaining wall,retaining wall,retaining wall,,
8148,NAT202402,21283,301,brick,building blocks,building blocks,building blocks,,
8149,NAT202402,21292,301,brick,retaining wall,retaining wall,retaining wall,,
8150,NAT202402,21310,302,brick,retaining wall,retaining wall,retaining wall,,
8151,NAT202402,21314,302,brick,building blocks,building blocks,building blocks,,
8152,NAT202402,21330,303,brick,retaining wall,retaining wall,retaining wall,,
