,research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,utility_rater02,original_translated
6546,NAT202402,19567.0,270,brick,grill riser,grill riser,grill riser,,
6547,NAT202402,19586.0,271,brick,grill raiser,grill raiser,grill raiser,,
6548,NAT202402,19606.0,272,brick,bbq smoker,bbq smoker,bbq smoker,,
6549,NAT202402,19625.0,273,brick,grill base,grill base,grill base,,
6550,NAT202402,19647.0,274,brick,bbq pit construction,bbq pit construction,bbq pit construction,,
6551,NAT202402,19667.0,275,brick,grill riser,grill riser,grill riser,,
6552,NAT202402,19680.0,275,brick,food smoker stabilizer,food smoker stabilizer,food smoker stabilizer,,
6553,NAT202402,19695.0,331,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6554,NAT202402,19715.0,332,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6555,NAT202402,19741.0,333,brick,tabletop fire pit,tabletop fire pit,tabletop fire pit,,
6556,NAT202402,19795.0,336,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6557,NAT202402,19815.0,337,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6558,NAT202402,19835.0,338,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6559,NAT202402,19853.0,339,brick,campfire surround,campfire surround,campfire surround,,
6560,NAT202402,19875.0,340,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6561,NAT202402,19894.0,341,brick,campfire surround,campfire surround,campfire surround,,
6562,NAT202402,19913.0,342,brick,campfire pit border,campfire pit border,campfire pit border,,
6563,NAT202402,19933.0,343,brick,campfire surround,campfire surround,campfire surround,,
6564,NAT202402,19955.0,344,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6565,NAT202402,19975.0,345,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6566,NAT202402,20021.0,347,brick,campfire surround,campfire surround,campfire surround,,
6567,NAT202402,20093.0,351,brick,campfire surround,campfire surround,campfire surround,,
6568,NAT202402,20115.0,352,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6569,NAT202402,20135.0,353,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6570,NAT202402,20155.0,354,brick,campfire surround,campfire surround,campfire surround,,
6571,NAT202402,20176.0,355,brick,campfire surround,campfire surround,campfire surround,,
6572,NAT202402,20193.0,356,brick,campfire surround,campfire surround,campfire surround,,
6573,NAT202402,20257.0,359,brick,campfire surround,campfire surround,campfire surround,,
6574,NAT202402,20302.0,361,brick,campfire cooking surface,campfire cooking surface,campfire cooking surface,,
6575,NAT202402,20314.0,362,brick,campfire boundary,campfire boundary,campfire boundary,,
6576,NAT202402,20341.0,363,brick,campfire cooking surface,campfire cooking surface,campfire cooking surface,,
6577,NAT202402,20359.0,364,brick,campfire boundary,campfire boundary,campfire boundary,,
6578,NAT202402,20393.0,366,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6579,NAT202402,20534.0,373,brick,campfire surround,campfire surround,campfire surround,,
6580,NAT202402,20561.0,374,brick,campfire perimeter,campfire perimeter,campfire perimeter,,
6581,NAT202402,20618.0,377,brick,campfire surround,campfire surround,campfire surround,,
6582,NAT202402,20717.0,382,brick,campfire surround,campfire surround,campfire surround,,
6583,NAT202402,20733.0,383,brick,fire pit border,fire pit border,fire pit border,,
6584,NAT202402,20752.0,384,brick,campfire surround,campfire surround,campfire surround,,
6585,NAT202402,20774.0,385,brick,fire pit base,fire pit base,fire pit base,,
6586,NAT202402,20789.0,276,brick,fire pit,fire pit,fire pit,,
6587,NAT202402,20809.0,277,brick,fire pit,fire pit,fire pit,,
6588,NAT202402,20829.0,278,brick,fire pit,fire pit,fire pit,,
6589,NAT202402,20849.0,279,brick,fire pit,fire pit,fire pit,,
6590,NAT202402,20869.0,280,brick,fire pit,fire pit,fire pit,,
6591,NAT202402,20889.0,281,brick,fire pit,fire pit,fire pit,,
6592,NAT202402,20909.0,282,brick,fire pit,fire pit,fire pit,,
6593,NAT202402,20929.0,283,brick,fire pit,fire pit,fire pit,,
6594,NAT202402,20949.0,284,brick,fire pit,fire pit,fire pit,,
6595,NAT202402,20969.0,285,brick,fire pit,fire pit,fire pit,,
6596,NAT202402,20990.0,286,brick,fire pit,fire pit,fire pit,,
6597,NAT202402,21010.0,287,brick,fire pit,fire pit,fire pit,,
6598,NAT202402,21032.0,288,brick,fire pit,fire pit,fire pit,,
6599,NAT202402,21052.0,289,brick,fire pit,fire pit,fire pit,,
6600,NAT202402,21070.0,290,brick,fire pit,fire pit,fire pit,,
6601,NAT202402,21090.0,291,brick,fire pit,fire pit,fire pit,,
6602,NAT202402,21110.0,292,brick,fire pit,fire pit,fire pit,,
6603,NAT202402,21130.0,293,brick,fire pit,fire pit,fire pit,,
6604,NAT202402,21150.0,294,brick,fire pit,fire pit,fire pit,,
6605,NAT202402,21175.0,295,brick,fire pit,fire pit,fire pit,,
6606,NAT202402,21190.0,296,brick,fire pit,fire pit,fire pit,,
6607,NAT202402,21210.0,297,brick,fire pit,fire pit,fire pit,,
6608,NAT202402,21230.0,298,brick,fire pit,fire pit,fire pit,,
6609,NAT202402,21250.0,299,brick,fire pit,fire pit,fire pit,,
6610,NAT202402,21278.0,300,brick,fire pit,fire pit,fire pit,,
6611,NAT202402,21291.0,301,brick,fire pit,fire pit,fire pit,,
6612,NAT202402,21308.0,302,brick,fire pit,fire pit,fire pit,,
6613,NAT202402,21328.0,303,brick,fire pit,fire pit,fire pit,,
6614,NAT202402,21351.0,304,brick,fire pit,fire pit,fire pit,,
6615,NAT202402,21370.0,305,brick,fire pit,fire pit,fire pit,,
6616,NAT202402,21387.0,306,brick,fire pit,fire pit,fire pit,,
6617,NAT202402,21407.0,307,brick,fire pit,fire pit,fire pit,,
6618,NAT202402,21427.0,308,brick,fire pit,fire pit,fire pit,,
6619,NAT202402,21487.0,311,brick,fire pit,fire pit,fire pit,,
6620,NAT202402,21508.0,312,brick,bbq,bbq,bbq,,
6621,NAT202402,21509.0,312,brick,fire pit,fire pit,fire pit,,
6622,NAT202402,21527.0,313,brick,fire pit,fire pit,fire pit,,
6623,NAT202402,21547.0,314,brick,fire pit,fire pit,fire pit,,
6624,NAT202402,21567.0,315,brick,fire pit,fire pit,fire pit,,
6625,NAT202402,21587.0,316,brick,bbq,bbq,bbq,,
6626,NAT202402,21601.0,316,brick,fire pit,fire pit,fire pit,,
6627,NAT202402,21634.0,318,brick,fire pit,fire pit,fire pit,,
6628,NAT202402,21654.0,319,brick,fire pit,fire pit,fire pit,,
6629,NAT202402,21674.0,320,brick,fire pit,fire pit,fire pit,,
6630,NAT202402,21686.0,321,brick,fire pit,fire pit,fire pit,,
6631,NAT202402,21708.0,322,brick,firepit,firepit,firepit,,
6632,NAT202402,21751.0,324,brick,barbecue pit,barbecue pit,barbecue pit,,
6633,NAT202402,21752.0,324,brick,fire pit,fire pit,fire pit,,
6634,NAT202402,21771.0,325,brick,barbecue pit,barbecue pit,barbecue pit,,
6635,NAT202402,21772.0,325,brick,fire pit,fire pit,fire pit,,
6636,NAT202402,21790.0,326,brick,bbq,bbq,bbq,,
6637,NAT202402,21791.0,326,brick,fire pit,fire pit,fire pit,,
6638,NAT202402,21804.0,327,brick,barbeques,barbeques,barbeques,,
6639,NAT202402,21824.0,328,brick,barbeques,barbeques,barbeques,,
6640,NAT202402,21888.0,386,brick,barbecue,barbecue,barbecue,,
6641,NAT202402,21890.0,386,brick,fire pit,fire pit,fire pit,,
6642,NAT202402,21908.0,387,brick,barbecue,barbecue,barbecue,,
6643,NAT202402,21910.0,387,brick,fire pit,fire pit,fire pit,,
6644,NAT202402,21948.0,389,brick,barbecue,barbecue,barbecue,,
6645,NAT202402,21950.0,389,brick,fire pit,fire pit,fire pit,,
6646,NAT202402,22012.0,392,brick,brick bbq,bbq,bbq,,
6647,NAT202402,22013.0,392,brick,brick fire pit,fire pit,fire pit,,
6648,NAT202402,22040.0,393,brick,grill,grill,grill,,
6649,NAT202402,22068.0,395,brick,barbecue,barbecue,barbecue,,
6650,NAT202402,22070.0,395,brick,fire pit,fire pit,fire pit,,
6651,NAT202402,22088.0,396,brick,barbecue,barbecue,barbecue,,
6652,NAT202402,22090.0,396,brick,fire pit,fire pit,fire pit,,
6653,NAT202402,22109.0,397,brick,a brick in the fire,fire,fire,,
6654,NAT202402,22139.0,398,brick,brick grill,grill,grill,,
6655,NAT202402,22140.0,398,brick,brick fire pit,fire pit,fire pit,,
6656,NAT202402,22213.0,402,brick,brick bbq,bbq,bbq,,
6657,NAT202402,22214.0,402,brick,brick fire pit,fire pit,fire pit,,
6658,NAT202402,22278.0,405,brick,fire pit,fire pit,fire pit,,
6659,NAT202402,22279.0,405,brick,barbecue,barbecue,barbecue,,
6660,NAT202402,22288.0,406,brick,barbecue,barbecue,barbecue,,
6661,NAT202402,22290.0,406,brick,fire pit,fire pit,fire pit,,
6662,NAT202402,22368.0,410,brick,barbecue,barbecue,barbecue,,
6663,NAT202402,22370.0,410,brick,fire pit,fire pit,fire pit,,
6664,NAT202402,22409.0,412,brick,fire pit,fire pit,fire pit,,
6665,NAT202402,22410.0,412,brick,barbecue,barbecue,barbecue,,
6666,NAT202402,22507.0,417,brick,barbecue pit,barbecue pit,barbecue pit,,
6667,NAT202402,22514.0,417,brick,fire pit,fire pit,fire pit,,
6668,NAT202402,22522.0,417,brick,fire pit,fire pit,fire pit,,
6669,NAT202402,22528.0,418,brick,barbecue,barbecue,barbecue,,
6670,NAT202402,22544.0,419,brick,grill,grill,grill,,
6671,NAT202402,22561.0,419,brick,fire pit,fire pit,fire pit,,
6672,NAT202402,22649.0,424,brick,fire pit,fire pit,fire pit,,
6673,NAT202402,22668.0,425,brick,brick fire pit,fire pit,fire pit,,
6674,NAT202402,22678.0,425,brick,brick bbq grill,bbq grill,bbq grill,,
6675,NAT202402,22689.0,426,brick,fire pit,fire pit,fire pit,,
6676,NAT202402,22725.0,428,brick,fire pit,fire pit,fire pit,,
6677,NAT202402,22726.0,428,brick,barbeque,barbeque,barbeque,,
6678,NAT202402,22736.0,428,brick,bbq base,bbq base,bbq base,,
6679,NAT202402,22740.0,428,brick,firepit surround,firepit surround,firepit surround,,
6680,NAT202402,22750.0,429,brick,bbq pit,bbq pit,bbq pit,,
6681,NAT202402,22767.0,430,brick,bbq,bbq,bbq,,
6682,NAT202402,22782.0,430,brick,fire pit,fire pit,fire pit,,
6683,NAT202402,22807.0,432,brick,fire pit,fire pit,fire pit,,
6684,NAT202402,22830.0,433,brick,barbecue,barbecue,barbecue,,
6685,NAT202402,22831.0,433,brick,fire pit,fire pit,fire pit,,
6686,NAT202402,22853.0,434,brick,barbeque,barbeque,barbeque,,
6687,NAT202402,22879.0,435,brick,fire pit,fire pit,fire pit,,
6688,NAT202402,22880.0,435,brick,bbq pit,bbq pit,bbq pit,,
6689,NAT202402,22895.0,436,brick,a brick fire pit,fire pit,fire pit,,
6690,NAT202402,22897.0,436,brick,a brick smoker,smoker,smoker,,
6691,NAT202402,22898.0,436,brick,a brick grill,grill,grill,,
6692,NAT202402,22904.0,437,brick,firepit surround,firepit surround,firepit surround,,
6693,NAT202402,22909.0,437,brick,barbecue base,barbecue base,barbecue base,,
6694,NAT202402,22938.0,438,brick,grill,grill,grill,,
6695,NAT202402,22958.0,439,brick,making fire pits,making fire pits,making fire pits,,
6696,NAT202402,22985.0,441,brick,firepit,firepit,firepit,,
6697,NAT202402,22994.0,441,brick,barbecue,barbecue,barbecue,,
6698,NAT202402,23005.0,442,brick,firepit,firepit,firepit,,
6699,NAT202402,23014.0,442,brick,barbecue,barbecue,barbecue,,
6700,NAT202402,23025.0,443,brick,firepit,firepit,firepit,,
6701,NAT202402,23034.0,443,brick,barbecue,barbecue,barbecue,,
6702,NAT202402,23045.0,444,brick,firepit,firepit,firepit,,
6703,NAT202402,23054.0,444,brick,barbecue,barbecue,barbecue,,
6704,NAT202402,23079.0,445,brick,firepit,firepit,firepit,,
6705,NAT202402,23080.0,445,brick,grill,grill,grill,,
6706,NAT202402,23081.0,445,brick,barbecue,barbecue,barbecue,,
6707,NAT202402,23104.0,447,brick,firepit,firepit,firepit,,
6708,NAT202402,23112.0,447,brick,barbecue,barbecue,barbecue,,
6709,NAT202402,23126.0,448,brick,fire pit,fire pit,fire pit,,
6710,NAT202402,23144.0,449,brick,firepit,firepit,firepit,,
6711,NAT202402,23158.0,449,brick,grill,grill,grill,,
6712,NAT202402,23181.0,450,brick,fire pit,fire pit,fire pit,,
6713,NAT202402,23186.0,451,brick,fire pit,fire pit,fire pit,,
6714,NAT202402,23188.0,451,brick,bbq base,bbq base,bbq base,,
6715,NAT202402,23235.0,453,brick,fire pit,fire pit,fire pit,,
6716,NAT202402,23237.0,453,brick,grill station,grill station,grill station,,
6717,NAT202402,23244.0,454,brick,fire pit,fire pit,fire pit,,
6718,NAT202402,23266.0,455,brick,bbq base,bbq base,bbq base,,
6719,NAT202402,23278.0,455,brick,fire pit,fire pit,fire pit,,
6720,NAT202402,23283.0,456,brick,fire pit,fire pit,fire pit,,
6721,NAT202402,23298.0,456,brick,barbecue pit,barbecue pit,barbecue pit,,
6722,NAT202402,23302.0,457,brick,fire pit,fire pit,fire pit,,
6723,NAT202402,23315.0,457,brick,barbecue,barbecue,barbecue,,
6724,NAT202402,23335.0,458,brick,firepit,firepit,firepit,,
6725,NAT202402,23336.0,458,brick,grill,grill,grill,,
6726,NAT202402,23345.0,459,brick,fire pit,fire pit,fire pit,,
6727,NAT202402,23363.0,460,brick,fire pit,fire pit,fire pit,,
6728,NAT202402,23425.0,463,brick,fire pit,fire pit,fire pit,,
6729,NAT202402,23443.0,464,brick,fire pit,fire pit,fire pit,,
6730,NAT202402,23444.0,464,brick,bbq station,bbq station,bbq station,,
6731,NAT202402,23465.0,465,brick,fire pit,fire pit,fire pit,,
6732,NAT202402,23485.0,466,brick,fire pit,fire pit,fire pit,,
6733,NAT202402,23521.0,468,brick,fire pit,fire pit,fire pit,,
6734,NAT202402,23523.0,468,brick,outdoor grill,outdoor grill,outdoor grill,,
6735,NAT202402,23561.0,470,brick,fire pit,fire pit,fire pit,,
6736,NAT202402,23576.0,470,brick,grill station,grill station,grill station,,
6737,NAT202402,23591.0,471,brick,fire pit,fire pit,fire pit,,
6738,NAT202402,23592.0,471,brick,barbecue,barbecue,barbecue,,
6739,NAT202402,23612.0,472,brick,bbq base,bbq base,bbq base,,
6740,NAT202402,23660.0,475,brick,fire pit,fire pit,fire pit,,
6741,NAT202402,23724.0,478,brick,bbq grill,bbq grill,bbq grill,,
6742,NAT202402,23745.0,479,brick,grill,grill,grill,,
6743,NAT202402,23760.0,480,brick,barbecue base,barbecue base,barbecue base,,
6744,NAT202402,23775.0,480,brick,fire pit,fire pit,fire pit,,
6745,NAT202402,23778.0,481,brick,bbq grill,bbq grill,bbq grill,,
6746,NAT202402,23785.0,481,brick,fire pit,fire pit,fire pit,,
6747,NAT202402,23800.0,482,brick,fire pit,fire pit,fire pit,,
6748,NAT202402,23814.0,482,brick,bbq grill,bbq grill,bbq grill,,
6749,NAT202402,23827.0,483,brick,fire pit,fire pit,fire pit,,
6750,NAT202402,23842.0,484,brick,grill,grill,grill,,
6751,NAT202402,23844.0,484,brick,fire pit,fire pit,fire pit,,
6752,NAT202402,23873.0,485,brick,fire pit,fire pit,fire pit,,
6753,NAT202402,23887.0,486,brick,fire pit,fire pit,fire pit,,
6754,NAT202402,23914.0,487,brick,fire pit,fire pit,fire pit,,
6755,NAT202402,23927.0,488,brick,barbeque grill,barbeque grill,barbeque grill,,
6756,NAT202402,23954.0,489,brick,bbq counter,bbq counter,bbq counter,,
6757,NAT202402,23973.0,490,brick,barbecue,barbecue,barbecue,,
6758,NAT202402,23983.0,491,brick,barbecue,barbecue,barbecue,,
6759,NAT202402,24008.0,492,brick,bbq base,bbq base,bbq base,,
6760,NAT202402,24009.0,492,brick,fire pit,fire pit,fire pit,,
6761,NAT202402,24038.0,494,brick,barbecue base,barbecue base,barbecue base,,
6762,NAT202402,24049.0,494,brick,fire pit base,fire pit base,fire pit base,,
6763,NAT202402,24071.0,495,brick,outdoor firepit,outdoor firepit,outdoor firepit,,
6764,NAT202402,14880.0,31,brick,vase,vase,vase,,
6765,NAT202402,14887.0,31,brick,planter,planter,planter,,
6766,NAT202402,14985.0,36,brick,vase,vase,vase,,
6767,NAT202402,15032.0,39,brick,plant pot,plant pot,plant pot,,
6768,NAT202402,15201.0,47,brick,vase,vase,vase,,
6769,NAT202402,15234.0,49,brick,vase,vase,vase,,
6770,NAT202402,15284.0,52,brick,plant pot,plant pot,plant pot,,
6771,NAT202402,15317.0,53,brick,vase,vase,vase,,
6772,NAT202402,15353.0,55,brick,plant pot,plant pot,plant pot,,
6773,NAT202402,16406.0,111,brick,plant pot,plant pot,plant pot,,
6774,NAT202402,16426.0,112,brick,plant pot,plant pot,plant pot,,
6775,NAT202402,16446.0,113,brick,plant pot,plant pot,plant pot,,
6776,NAT202402,16466.0,114,brick,plant pot,plant pot,plant pot,,
6777,NAT202402,16486.0,115,brick,plant pot,plant pot,plant pot,,
6778,NAT202402,16503.0,116,brick,plant pot,plant pot,plant pot,,
6779,NAT202402,16523.0,117,brick,plant pot,plant pot,plant pot,,
6780,NAT202402,16544.0,118,brick,plant pot,plant pot,plant pot,,
6781,NAT202402,16626.0,122,brick,plant pot,plant pot,plant pot,,
6782,NAT202402,16646.0,123,brick,plant pot,plant pot,plant pot,,
6783,NAT202402,16660.0,124,brick,vase filler,vase filler,vase filler,,
6784,NAT202402,16663.0,124,brick,plant pot,plant pot,plant pot,,
6785,NAT202402,16688.0,125,brick,flower pot stand,flower pot stand,flower pot stand,,
6786,NAT202402,16704.0,126,brick,plant pot,plant pot,plant pot,,
6787,NAT202402,16707.0,126,brick,vase,vase,vase,,
6788,NAT202402,16719.0,127,brick,flower pot stand,flower pot stand,flower pot stand,,
6789,NAT202402,16730.0,127,brick,plant holder,plant holder,plant holder,,
6790,NAT202402,16747.0,128,brick,vase,vase,vase,,
6791,NAT202402,16763.0,129,brick,plant pot,plant pot,plant pot,,
6792,NAT202402,16767.0,129,brick,vase filler,vase filler,vase filler,,
6793,NAT202402,16796.0,131,brick,flower pot,flower pot,flower pot,,
6794,NAT202402,16805.0,131,brick,vase,vase,vase,,
6795,NAT202402,16826.0,132,brick,flower pot stand,flower pot stand,flower pot stand,,
6796,NAT202402,16844.0,133,brick,plant pot,plant pot,plant pot,,
6797,NAT202402,16876.0,135,brick,flower pot stand,flower pot stand,flower pot stand,,
6798,NAT202402,16884.0,135,brick,plant holder,plant holder,plant holder,,
6799,NAT202402,16889.0,135,brick,vase,vase,vase,,
6800,NAT202402,16896.0,136,brick,flower pot,flower pot,flower pot,,
6801,NAT202402,16908.0,136,brick,vase,vase,vase,,
6802,NAT202402,16909.0,136,brick,plant holder,plant holder,plant holder,,
6803,NAT202402,16921.0,137,brick,plant pot,plant pot,plant pot,,
6804,NAT202402,16928.0,137,brick,vase,vase,vase,,
6805,NAT202402,16943.0,138,brick,plant pot,plant pot,plant pot,,
6806,NAT202402,16956.0,139,brick,plant pot holder,plant pot holder,plant pot holder,,
6807,NAT202402,16960.0,139,brick,flower pots,flower pots,flower pots,,
6808,NAT202402,16987.0,140,brick,flower pot,flower pot,flower pot,,
6809,NAT202402,16997.0,141,brick,flowerpot stand,flowerpot stand,flowerpot stand,,
6810,NAT202402,17016.0,142,brick,flower pot stand,flower pot stand,flower pot stand,,
6811,NAT202402,17023.0,142,brick,plant holder,plant holder,plant holder,,
6812,NAT202402,17043.0,143,brick,plant-pot,plantpot,plantpot,,
6813,NAT202402,17044.0,143,brick,plant-stand,plantstand,plantstand,,
6814,NAT202402,17057.0,144,brick,plant holder,plant holder,plant holder,,
6815,NAT202402,17068.0,144,brick,plant support,plant support,plant support,,
6816,NAT202402,17069.0,144,brick,raised flower bed,raised flower bed,raised flower bed,,
6817,NAT202402,17080.0,145,brick,flower pot,flower pot,flower pot,,
6818,NAT202402,17089.0,145,brick,vase,vase,vase,,
6819,NAT202402,17106.0,146,brick,make a flowerpot,make flowerpot,make flowerpot,,
6820,NAT202402,17110.0,146,brick,make decorative planters,make decorative planters,make decorative planters,,
6821,NAT202402,17126.0,147,brick,plant holders,plant holders,plant holders,,
6822,NAT202402,17146.0,148,brick,flower pot,flower pot,flower pot,,
6823,NAT202402,17155.0,149,brick,plant holder,plant holder,plant holder,,
6824,NAT202402,17160.0,149,brick,plant support,plant support,plant support,,
6825,NAT202402,17168.0,149,brick,plant guard,plant guard,plant guard,,
6826,NAT202402,17169.0,149,brick,vase,vase,vase,,
6827,NAT202402,17173.0,150,brick,decorative vase,decorative vase,decorative vase,,
6828,NAT202402,17176.0,150,brick,flower pot,flower pot,flower pot,,
6829,NAT202402,17183.0,150,brick,planter,planter,planter,,
6830,NAT202402,17197.0,151,brick,flower pot,flower pot,flower pot,,
6831,NAT202402,17198.0,151,brick,plant holder,plant holder,plant holder,,
6832,NAT202402,17218.0,152,brick,flower pot stand,flower pot stand,flower pot stand,,
6833,NAT202402,17241.0,153,brick,plant pot,plant pot,plant pot,,
6834,NAT202402,17281.0,155,brick,vase filler,vase filler,vase filler,,
6835,NAT202402,17298.0,156,brick,pot plants stands,pot plants stands,pot plants stands,,
6836,NAT202402,17306.0,156,brick,flower pot planterolineliner,flower pot planterolineliner,flower pot planterolineliner,,
6837,NAT202402,17313.0,157,brick,garden planter,garden planter,garden planter,,
6838,NAT202402,17322.0,157,brick,flower pot,flower pot,flower pot,,
6839,NAT202402,17324.0,157,brick,vase,vase,vase,,
6840,NAT202402,17339.0,158,brick,flower pot,flower pot,flower pot,,
6841,NAT202402,17365.0,159,brick,vegetable planter,vegetable planter,vegetable planter,,
6842,NAT202402,17366.0,159,brick,flower bed dividers,flower bed dividers,flower bed dividers,,
6843,NAT202402,17378.0,160,brick,plant holder,plant holder,plant holder,,
6844,NAT202402,17390.0,161,brick,vase,vase,vase,,
6845,NAT202402,17395.0,161,brick,plant hanger,plant hanger,plant hanger,,
6846,NAT202402,17419.0,162,brick,garden planter,garden planter,garden planter,,
6847,NAT202402,17420.0,162,brick,flower pot,flower pot,flower pot,,
6848,NAT202402,17435.0,163,brick,greenhouse support,greenhouse support,greenhouse support,,
6849,NAT202402,17450.0,164,brick,plant pot,plant pot,plant pot,,
6850,NAT202402,17458.0,164,brick,vase filler,vase filler,vase filler,,
6851,NAT202402,17474.0,165,brick,flower pot,flower pot,flower pot,,
6852,NAT202402,18282.0,205,brick,flowerpot,flowerpot,flowerpot,,
6853,NAT202402,18476.0,215,brick,vase,vase,vase,,
6854,NAT202402,18500.0,216,brick,decorative plant pot,decorative plant pot,decorative plant pot,,
6855,NAT202402,18559.0,219,brick,vase filler,vase filler,vase filler,,
6856,NAT202402,18569.0,220,brick,planter,planter,planter,,
6857,NAT202402,18617.0,222,brick,flower bed border,flower bed border,flower bed border,,
6858,NAT202402,18638.0,223,brick,flower bed border,flower bed border,flower bed border,,
6859,NAT202402,18675.0,225,brick,flower bed border,flower bed border,flower bed border,,
6860,NAT202402,18693.0,226,brick,flower bed border,flower bed border,flower bed border,,
6861,NAT202402,18711.0,227,brick,flower bed border,flower bed border,flower bed border,,
6862,NAT202402,18740.0,228,brick,miniature planter,miniature planter,miniature planter,,
6863,NAT202402,18756.0,229,brick,plant stand,plant stand,plant stand,,
6864,NAT202402,18774.0,230,brick,decorative planter,decorative planter,decorative planter,,
6865,NAT202402,18797.0,231,brick,flower bed border,flower bed border,flower bed border,,
6866,NAT202402,18836.0,233,brick,flower bed border,flower bed border,flower bed border,,
6867,NAT202402,18853.0,234,brick,flower bed border,flower bed border,flower bed border,,
6868,NAT202402,18872.0,235,brick,flower bed border,flower bed border,flower bed border,,
6869,NAT202402,18892.0,236,brick,flower bed border,flower bed border,flower bed border,,
6870,NAT202402,18901.0,236,brick,wall planter,wall planter,wall planter,,
6871,NAT202402,18910.0,237,brick,flower bed border,flower bed border,flower bed border,,
6872,NAT202402,18940.0,238,brick,flower pot,flower pot,flower pot,,
6873,NAT202402,18949.0,239,brick,flower bed border,flower bed border,flower bed border,,
6874,NAT202402,18980.0,240,brick,plant stand,plant stand,plant stand,,
6875,NAT202402,18996.0,241,brick,flower bed border,flower bed border,flower bed border,,
6876,NAT202402,19016.0,242,brick,plant stand,plant stand,plant stand,,
6877,NAT202402,19038.0,243,brick,flower bed border,flower bed border,flower bed border,,
6878,NAT202402,19053.0,244,brick,plant stand,plant stand,plant stand,,
6879,NAT202402,19069.0,245,brick,flower bed border,flower bed border,flower bed border,,
6880,NAT202402,19092.0,246,brick,pot stand,pot stand,pot stand,,
6881,NAT202402,19151.0,249,brick,planter,planter,planter,,
6882,NAT202402,19178.0,250,brick,plant stand,plant stand,plant stand,,
6883,NAT202402,19188.0,251,brick,plant stand,plant stand,plant stand,,
6884,NAT202402,19208.0,252,brick,flower bed border,flower bed border,flower bed border,,
6885,NAT202402,19220.0,252,brick,elevation for plant pots,elevation plant pots,elevation plant pots,,
6886,NAT202402,19236.0,253,brick,base for potted plants,base potted plants,base potted plants,,
6887,NAT202402,19253.0,254,brick,flower bed border,flower bed border,flower bed border,,
6888,NAT202402,19268.0,255,brick,flower bed border,flower bed border,flower bed border,,
6889,NAT202402,19289.0,256,brick,flower bed border,flower bed border,flower bed border,,
6890,NAT202402,19319.0,257,brick,flowerbed border,flowerbed border,flowerbed border,,
6891,NAT202402,19328.0,258,brick,flower bed border,flower bed border,flower bed border,,
6892,NAT202402,19356.0,259,brick,planter box,planter box,planter box,,
6893,NAT202402,19372.0,260,brick,flower bed border,flower bed border,flower bed border,,
6894,NAT202402,19397.0,261,brick,flowerpot stand,flowerpot stand,flowerpot stand,,
6895,NAT202402,19409.0,262,brick,flower bed border,flower bed border,flower bed border,,
6896,NAT202402,19436.0,263,brick,indoor planter,indoor planter,indoor planter,,
6897,NAT202402,19440.0,263,brick,pot stand,pot stand,pot stand,,
6898,NAT202402,19454.0,264,brick,flowerbed border,flowerbed border,flowerbed border,,
6899,NAT202402,19518.0,267,brick,flower bed border,flower bed border,flower bed border,,
6900,NAT202402,19553.0,269,brick,plant stand,plant stand,plant stand,,
6901,NAT202402,19581.0,270,brick,flower bed border,flower bed border,flower bed border,,
6902,NAT202402,19590.0,271,brick,flower bed border,flower bed border,flower bed border,,
6903,NAT202402,19608.0,272,brick,plant stand,plant stand,plant stand,,
6904,NAT202402,19630.0,273,brick,flower bed border,flower bed border,flower bed border,,
6905,NAT202402,19653.0,274,brick,flower bed border,flower bed border,flower bed border,,
6906,NAT202402,19672.0,275,brick,planter,planter,planter,,
6907,NAT202402,19735.0,333,brick,succulent planter,succulent planter,succulent planter,,
6908,NAT202402,19755.0,334,brick,succulent planter,succulent planter,succulent planter,,
6909,NAT202402,19775.0,335,brick,succulent planter,succulent planter,succulent planter,,
6910,NAT202402,19915.0,342,brick,succulent planter,succulent planter,succulent planter,,
6911,NAT202402,19936.0,343,brick,succulent planter,succulent planter,succulent planter,,
6912,NAT202402,20015.0,347,brick,succulent planter,succulent planter,succulent planter,,
6913,NAT202402,20058.0,349,brick,succulent planter,succulent planter,succulent planter,,
6914,NAT202402,20279.0,360,brick,succulent planter,succulent planter,succulent planter,,
6915,NAT202402,20292.0,361,brick,succulent planter,succulent planter,succulent planter,,
6916,NAT202402,20376.0,365,brick,succulent planter,succulent planter,succulent planter,,
6917,NAT202402,20396.0,366,brick,succulent planter,succulent planter,succulent planter,,
6918,NAT202402,20437.0,368,brick,unconventional plant pot,unconventional plant pot,unconventional plant pot,,
6919,NAT202402,20500.0,371,brick,elevated plant stand,elevated plant stand,elevated plant stand,,
6920,NAT202402,20540.0,373,brick,smudge pot stand,smudge pot stand,smudge pot stand,,
