response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
23322,CES201802,1878,can,gewicht heffen,gewicht heffen,lifting weight,3,4
20922,CES201802,1568,can,gewicht voor servetten,gewicht servetten,weight napkins,3,5
20923,CES201802,1568,can,gewicht voor tafel kleed (tegen wind),gewicht tafel kleed,weight tablecloth,3,5
22952,CES201802,1839,can,gewichtheffen,gewichtheffen,weight lifting,3,4
18872,CES201802,1318,can,als gewichtje,gewichtje,weight,3,4
21427.2,CES201802,1642,can, gewichtje,gewichtje,weight,3,4
22250,CES201802,1754,can,gieten,gieten,pour,3,5
18496,CES201802,1277,can,gieter,gieter,watering can,3,4
19355,CES201802,1379,can,gieter,gieter,watering can,3,4
19489,CES201802,1400,can,gieter,gieter,watering can,3,4
21230,CES201802,1622,can,gieter,gieter,watering can,3,4
23129,CES201802,1859,can,gieter,gieter,watering can,3,4
22002,CES201802,1720,can,gigner ale,ginger ale,ginger ale,1,5
20614,CES201802,1533,can,gla,gla,gla,2,5
18983,CES201802,1333,can,glas,glas,glass,2,5
19005,CES201802,1334,can,glas,glas,glass,2,5
19290,CES201802,1370,can,glas,glas,glass,2,5
19553,CES201802,1409,can,glas,glas,glass,2,5
19577,CES201802,1411,can,glas,glas,glass,2,5
20177,CES201802,1477,can,glas,glas,glass,2,5
20560,CES201802,1525,can,glas,glas,glass,2,5
20615,CES201802,1533,can,glas,glas,glass,2,5
20631,CES201802,1532,can,glas,glas,glass,2,5
21954,CES201802,1714,can,glas,glas,glass,2,5
22892,CES201802,1832,can,als glas gebruiken,glas,glass,2,5
23025,CES201802,1846,can,glas,glas,glass,2,5
22353,CES201802,1767,can,goalpaaltjes,goalpaaltjes,goal posts,3,4
22544,CES201802,1789,can,golfbal,golfbal,golf ball,3,3
19609,CES201802,1415,can,gooi voorwerp,gooi voorwerp,throw object,2,4
18657,CES201802,1294,can,gooien ,gooien,throw,2,4
18761,CES201802,1307,can,gooein,gooien,throw,2,4
18888,CES201802,1321,can,ermee gooien,gooien,throw,2,4
18910,CES201802,1324,can,Gooien,gooien,throw,2,4
18918,CES201802,1325,can,gooien,gooien,throw,2,4
18956,CES201802,1330,can,mee gooien,gooien,throw,2,4
19149,CES201802,1351,can,Om mee te gooien,gooien,throw,2,4
19169,CES201802,1353,can,gooien,gooien,throw,2,4
19232,CES201802,1362,can,Gooien,gooien,throw,2,4
19244,CES201802,1363,can,gooien,gooien,throw,2,4
19250,CES201802,1364,can,er mee gooien,gooien,throw,2,4
19310,CES201802,1372,can,Naar iemand gooien,gooien,throw,2,4
19494,CES201802,1401,can,gooien,gooien,throw,2,4
19741,CES201802,1429,can,gooien,gooien,throw,2,4
20256.1,CES201802,1489,can,gooien,gooien,throw,2,4
20406,CES201802,1506,can,om mee te gooien,gooien,throw,2,4
20598,CES201802,1528,can,naar iemand gooien,gooien,throw,2,4
20692,CES201802,1541,can,Gooien,gooien,throw,2,4
20802,CES201802,1555,can,gooien,gooien,throw,2,4
20887,CES201802,1564,can,gooien,gooien,throw,2,4
21007.1,CES201802,1575,can,gooien,gooien,throw,2,4
21018.1,CES201802,1577,can,gooien,gooien,throw,2,4
21066,CES201802,1592,can,gooien,gooien,throw,2,4
21300,CES201802,1630,can,kan je op iemand gooien,gooien,throw,2,4
21382,CES201802,1640,can,gooien,gooien,throw,2,4
21409,CES201802,1645,can,gooien,gooien,throw,2,4
21478,CES201802,1651,can,gooien,gooien,throw,2,4
21637,CES201802,1669,can,gooien,gooien,throw,2,4
21667,CES201802,1672,can,gooien,gooien,throw,2,4
21727,CES201802,1681,can,gooien ,gooien,throw,2,4
21766,CES201802,1685,can,gooien,gooien,throw,2,4
22192,CES201802,1746,can,om mee te gooien ,gooien,throw,2,4
22242,CES201802,1754,can,gooien,gooien,throw,2,4
22389,CES201802,1770,can,je kan het naar iemand gooien,gooien,throw,2,4
22560,CES201802,1790,can,gooien,gooien,throw,2,4
22579,CES201802,1793,can,gooien,gooien,throw,2,4
22608,CES201802,1797,can,Gooien,gooien,throw,2,4
22676,CES201802,1807,can,gooien,gooien,throw,2,4
22692,CES201802,1809,can,gooien ,gooien,throw,2,4
22732,CES201802,1812,can,gooien,gooien,throw,2,4
22909,CES201802,1835,can,gooien,gooien,throw,2,4
22946,CES201802,1840,can,om mee over te gooien,gooien,throw,2,4
23086,CES201802,1854,can,gooien,gooien,throw,2,4
23143,CES201802,1860,can,om mee te gooien,gooien,throw,2,4
23164,CES201802,1864,can,gooien,gooien,throw,2,4
23298,CES201802,1880,can,gooien,gooien,throw,2,4
23349,CES201802,1886,can,gooien,gooien,throw,2,4
23367,CES201802,1888,can,gooien,gooien,throw,2,4
23495,CES201802,1901,can,iets om mee te gooien,gooien,throw,2,4
20079,CES201802,1466,can,Gooien naar iemand/Aandacht krijgen van iemand,gooien aandacht krijgen,throw to get attention,2,4
19006,CES201802,1334,can,gooien als bal,gooien bal,throwing ball,2,4
21728,CES201802,1681,can,naar gooien met bal,gooien bal,throwing ball,2,4
22196,CES201802,1747,can,om om te kunnen gooien met een bal,gooien bal,throwing ball,2,4
23153,CES201802,1862,can,mee gooien als je boos bent,gooien boos bent,throw you are angry,2,4
22153,CES201802,1741,can,gooien naar een hond als ze je lastigvallen,gooien hond lastigvallen,throwing dog harass,2,4
22439,CES201802,1776,can,gooien naar mensen,gooien mensen,throw people,2,4
23402,CES201802,1890,can,gooien ter verdediging,gooien ter verdediging,throwing in defense,2,4
20734,CES201802,1546,can,gooivoorwerp,gooivoorwerp,throwing object,2,4
22994,CES201802,1843,can,groente,groente,vegetable,1,5
22844,CES201802,1827,can,groenten,groenten,vegetables,1,5
21239,CES201802,1622,can,haarroller,haar roller,hair roller,4,4
19363,CES201802,1383,can,haarband,haarband,hair band,4,2
20851,CES201802,1560,can,Haarkrullers,haarkrullers,hair curlers,4,4
22730,CES201802,1813,can,Haarlak,haarlak,hairspray,2,3
19085,CES201802,1342,can,hak,hak,heel,4,3
19359,CES201802,1383,can,hak,hak,heel,4,3
23021,CES201802,1846,can,halfvol,halfvol,half full,0,0
22745,CES201802,1817,can,halloween kostuum,Halloween kostuum,Halloween costume,3,3
19510,CES201802,1402,can,hamer,hamer,hammer,3,4
19567,CES201802,1411,can,hamer,hamer,hammer,3,4
21429,CES201802,1642,can,hamer,hamer,hammer,3,4
23496,CES201802,1902,can,hamer,hamer,hammer,3,4
18808,CES201802,1310,can,gebruiken als hamer in gevallen van nood,hamer gevallen nood,hammer in case emergency,3,4
22643,CES201802,1803,can,hamster hok,hamster hok,hamster cage,3,2
20989,CES201802,1571,can,je hand erin stoppen,hand erin stoppen,put your hand in it,2,3
20154,CES201802,1473,can,handbal,handbal,handball,3,3
18640,CES201802,1290,can,handig,handig,useful,0,0
19578,CES201802,1411,can,handschoen,handschoen,glove,5,2
21738,CES201802,1682,can,handvaten voor fiets,handvatten fiets,bicycle handles,4,3
20206,CES201802,1481,can,heel veel blikjes samen een vlot bouwen,heel blikjes samen vlot bouwen,build raft of cans together,4,4
22424,CES201802,1774,can,heel lelijk badeentje wel,heel lelijk badeendje wel,very ugly rubber duck,4,2
20356,CES201802,1501,can,door heen praten met een touwtje,heen praten touwtje,talking string,2,4
19384,CES201802,1385,can,herbruik,herbruik,reuse,1,5
20217,CES201802,1483,can,herbruikbaar,herbruikbaar,reusable,1,5
21670,CES201802,1672,can,hergebruiken,hergebruiken,reuse,1,5
21919,CES201802,1708,can,hergebruiken,hergebruiken,reuse,1,5
22485,CES201802,1783,can,hergebruiken ,hergebruiken,reuse,1,5
23145,CES201802,1860,can,hergebruiken als beker,hergebruiken beker,reuse cup,1,5
19502,CES201802,1402,can,hergebruikflesje,hergebruikflesje,reuse bottle,1,5
19016,CES201802,1334,can,herrie mee maken,herrie,noise,2,4
20215,CES201802,1483,can,hersluitbaar,hersluitbaar,resealable,1,5
18643,CES201802,1295,can,hobbyprojecten,hobbyprojecten,hobby projects,3,4
20155,CES201802,1473,can,hockeypuck,hockey puck,hockey puck,3,4
20726,CES201802,1543,can,hockey puck ,hockey puck,hockey puck,3,4
22044,CES201802,1726,can,als hockey puck gebruiken,hockey puck,hockey puck,3,4
21914,CES201802,1708,can,hockey puk,hockey puk,hockey puck,3,4
21432,CES201802,1642,can,hockeybal,hockeybal,hockey ball,3,3
19305,CES201802,1371,can,hockeyen,hockeyen,play hockey,3,3
20978,CES201802,1571,can,hockeyen,hockeyen,play hockey,3,3
18523,CES201802,1280,can,hoed,hoed,hat,4,2
19579,CES201802,1411,can,hoed,hoed,hat,4,2
19963,CES201802,1453,can,hoed,hoed,hat,4,2
21233,CES201802,1622,can,gebruiken als hoed,hoed,hat,4,2
22189,CES201802,1746,can,hoed ,hoed,hat,4,2
18600,CES201802,1292,can,je kan er een hoedje van maken,hoedje,hat,4,2
19827,CES201802,1436,can,hoedje,hoedje,hat,4,2
20345,CES201802,1500,can,hoedje,hoedje,hat,4,2
22176,CES201802,1744,can,hoedje,hoedje,hat,4,2
22568,CES201802,1791,can,hoedje,hoedje,hat,4,2
22992,CES201802,1843,can,hoedje,hoedje,hat,4,2
22387,CES201802,1770,can,je kan er met een hond mee spelen,hond spelen,playing dog,3,5
18883,CES201802,1320,can,om hond mee te straffen (schrikt van het geluid en corrigeert hem daardoor),hond straffen,punish dog,3,5
22172,CES201802,1744,can,honkbal,honkbal,baseball,3,3
23029,CES201802,1848,can,honkballen,honkballen,play baseball,3,3
18966,CES201802,1329,can,hoofddesksel,hoofddeksel,headgear,4,2
20291,CES201802,1491,can,hoofddeksel,hoofddeksel,headgear,4,2
22056,CES201802,1728,can,als hoofddeksel dragen,hoofddeksel dragen,wear headgear,4,2
23320,CES201802,1878,can,hoofdkussen,hoofdkussen,pillow,4,2
20949,CES201802,1570,can,er mee hooghouden,hooghouden,uphold,3,4
23165,CES201802,1864,can,hooghouden,hooghouden,uphold,3,4
18630,CES201802,1290,can,houdbaar,houdbaar,shelf life,1,5
18520,CES201802,1280,can,houder,houder,holder,2,5
18752,CES201802,1305,can,houder,houder,holder,2,5
18993,CES201802,1332,can,houder,houder,holder,2,5
19163,CES201802,1353,can,houder  ,houder,holder,2,5
19406,CES201802,1389,can,houder,houder,holder,2,5
19684,CES201802,1420,can,houder,houder,holder,2,5
19746,CES201802,1429,can,houder,houder,holder,2,5
20634,CES201802,1532,can,houder,houder,holder,2,5
22835,CES201802,1826,can,houder,houder,holder,2,5
21092,CES201802,1605,can,houder van frisdranken,houder frisdranken,soft drinks holder,2,5
19117,CES201802,1345,can,houder voor makeupkwasten,houder make up kwasten,holder make up brushes,2,5
19116,CES201802,1345,can,houder voor pennen,houder pennen,holder pens,2,5
18726,CES201802,1303,can,houder voor voorwerpen,houder voorwerpen,holder objects,2,5
21007.2,CES201802,1575,can, huis bouwen,huis bouwen,build house,3,3
21008,CES201802,1575,can,huis bouwen,huis bouwen,build house,3,3
22342,CES201802,1767,can,huis bouwen,huis bouwen,build house,3,3
20627,CES201802,1529,can,huis bouwen van blikjes,huis bouwen blikjes,house building cans,3,3
22401,CES201802,1771,can,huisdecoraties van maken,huisdecoraties,home decorations,3,3
19508,CES201802,1402,can,huisdier,huisdier,pet,5,1
21367,CES201802,1637,can,om een huisje mee te maken,huisje,cottage,3,3
22665,CES201802,1805,can,husje,huisje,cottage,3,3
22784,CES201802,1820,can,Huizen,huizen,houses,3,3
22147,CES201802,1741,can,hut mee bouwen,hut bouwen,build hut,3,3
20330,CES201802,1498,can,ice tea,ice tea,ice tea,1,5
20385,CES201802,1505,can,ice tea,ice tea,ice tea,1,5
22370,CES201802,1766,can,ice tea,ice tea,ice tea,1,5
20331,CES201802,1498,can,ice tea green,ice tea green,ice tea green,1,5
21112,CES201802,1607,can,icepack,icepack,icepack,4,4
23123,CES201802,1859,can,ijshockeypuck,ijshockey puck,ice hockey puck,3,4
18642,CES201802,1295,can,ijzer,ijzer,iron,1,5
20273.1,CES201802,1493,can,ijzer,ijzer,iron,1,5
20373,CES201802,1505,can,ijzer,ijzer,iron,1,5
22360,CES201802,1766,can,ijzer,ijzer,iron,1,5
22713,CES201802,1811,can,Ijzer,ijzer,iron,1,5
20806,CES201802,1555,can,inblikken,inblikken,canning,1,5
22990.3,CES201802,1843,can, insecten,insecten,insects,2,5
22599,CES201802,1796,can,insecten mee vangen,insecten vangen,catching insects,2,5
18988,CES201802,1333,can,instrument,instrument,instrument,3,4
19003,CES201802,1332,can,intrument,instrument,instrument,3,4
19004,CES201802,1332,can,instrument,instrument,instrument,3,4
19146,CES201802,1351,can,Instrument,instrument,instrument,3,4
19381,CES201802,1385,can,instrument,instrument,instrument,3,4
19395,CES201802,1386,can,Instrument,instrument,instrument,3,4
19734,CES201802,1423,can,INSTRUMENT,instrument,instrument,3,4
19846,CES201802,1442,can,instrument,instrument,instrument,3,4
19916,CES201802,1448,can,instrument,instrument,instrument,3,4
20173,CES201802,1477,can,instrument (bonen erin),instrument,instrument,3,4
20397,CES201802,1506,can,instrument,instrument,instrument,3,4
20558,CES201802,1525,can,instrument,instrument,instrument,3,4
21490,CES201802,1650,can,instrument,instrument,instrument,3,4
22888,CES201802,1832,can,instrument,instrument,instrument,3,4
20219,CES201802,1483,can,invouwbaar,invouwbaar,collapsible,0,0
22182,CES201802,1745,can,irrigratievat maken,irrigratie vat,irrigation barrel,4,3
22346,CES201802,1767,can,isolatielaag,isolatielaag,insulation layer,4,4
19760,CES201802,1428,can,isolatiemateriaal,isolatiemateriaal,insulation material,4,4
21915,CES201802,1708,can,jas,jas,jacket,3,2
19558,CES201802,1409,can,jembÃ©,jembã,jembã,3,4
21021,CES201802,1583,can,.jk,jk,jk,0,0
20382,CES201802,1505,can,jongeren,jongeren,young people,0,0
20950,CES201802,1570,can,jongeleren,jongleren,juggling,3,4
21464,CES201802,1649,can,jongleren,jongleren,juggling,3,4
21485,CES201802,1651,can,jongleren,jongleren,juggling,3,4
22679,CES201802,1807,can,jongleren,jongleren,juggling,3,4
22941,CES201802,1838,can,Jurk maken,jurk,dress,3,3
18976,CES201802,1329,can,kaars,kaars,candle,2,5
19159,CES201802,1352,can,kaars,kaars,candle,2,5
19879,CES201802,1444,can,kaars in doen,kaars,candle,2,5
20636,CES201802,1532,can,kaars,kaars,candle,2,5
21658,CES201802,1671,can,kaars in maken ,kaars,candle,2,5
22566,CES201802,1791,can,kaars,kaars,candle,2,5
22477,CES201802,1782,can,kaars indoen,kaars indoen,put in candle,2,5
22602,CES201802,1796,can,kaars in stoppen,kaars stoppen,candle stopper,2,5
19115,CES201802,1345,can,kaarsenhouder,kaarsenhouder,candle holder,2,5
21005,CES201802,1574,can,kaarsenhouder,kaarsenhouder,candle holder,2,5
21959,CES201802,1715,can,kaarsenhouder van maken,kaarsenhouder,candle holder,2,5
22453,CES201802,1778,can,kaarsenhouder,kaarsenhouder,candle holder,2,5
19008,CES201802,1334,can,kaarshouder,kaarshouder,candle holder,2,5
19350.2,CES201802,1378,can, kaarshouder,kaarshouder,candle holder,2,5
19351,CES201802,1378,can,kaarshouder,kaarshouder,candle holder,2,5
19995,CES201802,1451,can,kaarshouder,kaarshouder,candle holder,2,5
20402,CES201802,1506,can,kaarshouder,kaarshouder,candle holder,2,5
21426,CES201802,1642,can,kaarshouder,kaarshouder,candle holder,2,5
22473,CES201802,1781,can,kaarshouder,kaarshouder,candle holder,2,5
19293,CES201802,1370,can,kaarhouder,kaarthouder,card holder,2,5
21223,CES201802,1621,can,kaasschaaf,kaasschaaf,cheese slicer,5,2
22547,CES201802,1789,can,kabouterhuis,kabouterhuis,gnome house,3,3
20813,CES201802,1558,can,kaft van boek,kaft boek,cover book,4,3
19690,CES201802,1426,can,kandelaar,kandelaar,candle holder,2,5
20205,CES201802,1481,can,kandelaar,kandelaar,candle holder,2,5
21389,CES201802,1640,can,kapot maken,kapot,break,2,4
21596,CES201802,1663,can,kapot maken,kapot,break,2,4
21758,CES201802,1685,can,kapot maken,kapot,break,2,4
22397,CES201802,1771,can,om kapot te trappen,kapot trappen,kick to pieces,2,4
21377,CES201802,1638,can,een kast mee recht zetten door het onder te zetten,kast recht zetten onder zetten,straighten cupboard place it underneath,3,4
20273.6,CES201802,1493,can, kattenvoer,kattenvoer,cat food,1,5
20279,CES201802,1493,can,kattenvoer,kattenvoer,cat food,1,5
20637,CES201802,1532,can,kegel,kegel,cone,2,4
22124,CES201802,1737,can,kegel voor bowlen,kegel bowlen,pin bowling,2,4
22430,CES201802,1773,can,kermis attractie,kermis attractie,fairground attraction,2,5
22722,CES201802,1811,can,Kermisattractie maken,kermisattractie,fairground attraction,2,5
19419,CES201802,1391,can,kermisspel mee doen,kermisspel,carnival game,2,5
18529,CES201802,1280,can,kerstbal ,kerstbal,Christmas bauble,4,4
20826,CES201802,1559,can,kerstboom versiering ,kerstboom versiering,Christmas tree decoration,4,4
21108,CES201802,1607,can,kerstversiering,kerstversiering,Christmas decorations,4,4
19038,CES201802,1338,can,ketting,ketting,chain,3,4
19365,CES201802,1383,can,ketting,ketting,chain,3,4
19463,CES201802,1399,can,ketting,ketting,chain,3,4
21116,CES201802,1607,can,ketting,ketting,chain,3,4
21168,CES201802,1614,can,er een ketting van maken,ketting,chain,3,4
21183,CES201802,1616,can,ketting ermee maken,ketting,chain,3,4
21226,CES201802,1621,can,ketting,ketting,chain,3,4
21282,CES201802,1628,can,ketting (van de lipjes),ketting,chain,3,4
21488,CES201802,1650,can,ketting,ketting,chain,3,4
21987,CES201802,1719,can,ketting,ketting,chain,3,4
22296,CES201802,1759,can,ketting van meken,ketting,chain,3,4
22486,CES201802,1783,can,ketting van maken ,ketting,chain,3,4
22910,CES201802,1835,can,ketting maken,ketting,chain,3,4
22956,CES201802,1839,can,aan een ketting,ketting,chain,3,4
23135,CES201802,1859,can,ketting,ketting,chain,3,4
18878,CES201802,1319,can,Ketting maken van de lipjes,ketting lipjes,chain tabs,3,4
23382,CES201802,1888,can,ketting maken van lipjes,ketting lipjes,chain tabs,3,4
19518,CES201802,1404,can,keukengerei,keukengerei,kitchenware,3,3
19133,CES201802,1348,can,kijkdoos,kijkdoos,viewing box,4,4
19158,CES201802,1352,can,kijken,kijken,look,2,4
22367,CES201802,1766,can,kijken,kijken,look,2,4
22680,CES201802,1807,can,kijken,kijken,look,2,4
19487,CES201802,1400,can,kijker,kijker,viewer,2,3
21897,CES201802,1705,can,kindertelefoon,kindertelefoon,children's telephone,2,4
19759,CES201802,1428,can,kleding van maken,kleding,clothing,3,3
22433,CES201802,1775,can,kleding,kleding,clothing,3,3
23149,CES201802,1862,can,kleding mee maken,kleding,clothing,3,3
18886,CES201802,1321,can,kleding maken van blik,kleding blik,clothing look,3,3
21020,CES201802,1577,can,je kunt er kleding mee maken door het op stof te hangen,kleding stof hangen,hanging clothes fabric,3,4
19402,CES201802,1387,can,kledingstuk (denk armband),kledingstuk,garment,3,4
21219,CES201802,1621,can,klein aquarium,klein aquarium,small aquarium,3,3
22431,CES201802,1773,can,een klein rijdend voertuig stoppen,klein rijdend voertuig stoppen,stop small moving vehicle,4,3
22395,CES201802,1771,can,kleine frutsel dingen in weggooien,kleine frutsel dingen weggooien,throwing away little frills,2,4
23525,CES201802,1905,can,kleine pan,kleine pan,small pan,3,4
20039.4,CES201802,1463,can, kleuren,kleuren,colour,3,4
20740,CES201802,1548,can,kleuterklas kan het gebruiken,kleuterklas,kindergarten,3,4
21679,CES201802,1675,can,klok,klok,clock,4,2
22005,CES201802,1720,can,knak worstjes,knak worstjes,crack sausages,1,5
19080,CES201802,1342,can,knakworst,knakworst,frankfurter,1,5
18631,CES201802,1290,can,knakworsten,knakworsten,frankfurters,1,5
21385,CES201802,1640,can,knijpen,knijpen,pinch,2,4
20958,CES201802,1572,can,in knippen,knippen,cut,3,4
22695,CES201802,1809,can,knippen,knippen,cut,3,4
21663,CES201802,1671,can,*knippen en sieraden van maken,knippen sieraden,cut jewelry,3,4
20738.3,CES201802,1548,can, knippen voor een speeltje,knippen speeltje,cut toy,3,4
20040.3,CES201802,1463,can,knippen en zand erin en bloemetje of schelpen erin,knippen zand erin bloemetje schelpen erin,"cut sand in it, flower and shells in it",3,5
19991,CES201802,1451,can,knutsel materiaal,knutsel materiaal,craft material,3,4
20394,CES201802,1504,can,knutsel materiaal,knutsel materiaal,craft material,3,4
21896,CES201802,1705,can,knutsel materiaal,knutsel materiaal,craft material,3,4
18575,CES201802,1289,can,knutselen,knutselen,craft,3,4
18596,CES201802,1287,can,om mee te knutselen,knutselen,craft,3,4
18655,CES201802,1294,can,knutselen,knutselen,craft,3,4
19231,CES201802,1362,can,Knutselenn,knutselen,craft,3,4
19414,CES201802,1391,can,Mee knutselen,knutselen,craft,3,4
19493,CES201802,1401,can,Knutselen,knutselen,craft,3,4
19874,CES201802,1444,can,knutselen,knutselen,craft,3,4
20247,CES201802,1486,can,knutselen,knutselen,craft,3,4
20333,CES201802,1498,can,knutselen,knutselen,craft,3,4
20696,CES201802,1541,can,Knutselen ,knutselen,craft,3,4
20957,CES201802,1572,can,knutselen,knutselen,craft,3,4
21301,CES201802,1630,can,kan je mee knutselen,knutselen,craft,3,4
21368,CES201802,1637,can,knutselen,knutselen,craft,3,4
21420,CES201802,1645,can,knutselen,knutselen,craft,3,4
21480,CES201802,1651,can,knutselen,knutselen,craft,3,4
21592,CES201802,1663,can,knutselen,knutselen,craft,3,4
21668,CES201802,1672,can,knutselen,knutselen,craft,3,4
22254,CES201802,1754,can,knutselen,knutselen,craft,3,4
22894,CES201802,1832,can,knutselen,knutselen,craft,3,4
23101,CES201802,1857,can,knutselen,knutselen,craft,3,4
23425,CES201802,1893,can,knutselen,knutselen,craft,3,4
20518,CES201802,1518,can,Knutsellen voor kinderen om een tinnenman/robot te maken,knutselen kinderen tinnen man robot,children craft tin man robot,3,4
19135,CES201802,1349,can,knutselen voor kleuters,knutselen kleuters,toddlers crafting,3,4
23208,CES201802,1870,can,knutselgerei,knutselgerei,craft supply,3,4
19819,CES201802,1438,can,knutselmateriaal,knutselmateriaal,craft material,3,4
19986.6,CES201802,1451,can, knutselmateriaal,knutselmateriaal,craft material,3,4
20186,CES201802,1479,can,knutselmateriaal ,knutselmateriaal,craft material,3,4
21450,CES201802,1647,can,knutselmateriaal,knutselmateriaal,craft material,3,4
23271,CES201802,1876,can,knutselmateriaal,knutselmateriaal,craft material,3,4
23326,CES201802,1882,can,knutselmateriaal,knutselmateriaal,craft material,3,4
19917,CES201802,1448,can,knutselvoorwerp,knutselvoorwerp,craft object,3,4
22662,CES201802,1805,can,knutselvoorwerp,knutselvoorwerp,craft object,3,4
22637,CES201802,1803,can,koek,koek,cake,1,5
22990.2,CES201802,1843,can, koek,koek,cake,1,5
19972,CES201802,1455,can,koekblik,koekblik,cookie tin,1,5
21163,CES201802,1612,can,koekjes,koekjes,cookies,1,5
21666,CES201802,1672,can,koekjes,koekjes,cookies,1,5
23107,CES201802,1857,can,koekjes,koekjes,cookies,1,5
23296,CES201802,1880,can,koekjestrommel,koekjestrommel,cookie jar,1,5
22958,CES201802,1839,can,koelelement,koelelement,cooling element,4,4
20184,CES201802,1479,can,koeler,koeler,cooler,4,4
23480,CES201802,1899,can,koeling,koeling,cooling,4,4
23109,CES201802,1857,can,koffie,koffie,coffee,1,5
21294,CES201802,1629,can,koffiebonen in bewaren,koffiebonen bewaren,store coffee beans,1,5
20862,CES201802,1561,can,kogel,kogel,ball,4,3
22355,CES201802,1767,can,kogel,kogel,ball,4,3
22129,CES201802,1737,can,kogelstoten,kogelstoten,shot put,4,3
18577,CES201802,1289,can,koken,koken,cook,3,4
18634,CES201802,1290,can,koken,koken,cook,3,4
19587,CES201802,1413,can,koken,koken,cook,3,4
20404,CES201802,1506,can,koken,koken,cook,3,4
21817,CES201802,1692,can,je kan er op koken,koken,cook,3,4
22253,CES201802,1754,can,koken,koken,cook,3,4
21194,CES201802,1617,can,koker,koker,Cooker,2,4
19234,CES201802,1362,can,Kom van maken,kom,come,2,5
20819.1,CES201802,1557,can,kom,kom,come,2,5
23133,CES201802,1859,can,kom,kom,come,2,5
20688,CES201802,1539,can,om als kommetje voor eten te gebruiken,kommetje eten,bowl of food,2,5
20858,CES201802,1561,can,kooi,kooi,cage,4,3
21231,CES201802,1622,can,kooi,kooi,cage,4,3
20544.1,CES201802,1523,can,gebruken als kook gerei,kook gerei,cooking utensils,3,3
21645,CES201802,1670,can,kookgereedschap,kookgereedschap,cooking tools,3,3
19751,CES201802,1429,can,kopen,kopen,buy,1,4
20962,CES201802,1572,can,kopen,kopen,buy,1,4
21388,CES201802,1640,can,kopen,kopen,buy,1,4
21759,CES201802,1685,can,kopen,kopen,buy,1,4
18765.1,CES201802,1307,can,kopje,kopje,little cup,2,5
20977,CES201802,1571,can,korfballen,korfballen,korfballs,4,4
19520,CES201802,1404,can,kostuum,kostuum,costume,3,3
21755,CES201802,1684,can,kostuum maken,kostuum,costume,3,3
19388,CES201802,1385,can,koud,koud,cold,0,0
22382,CES201802,1768,can,om kracht mee te trainen,kracht trainen,strength training,3,4
22244,CES201802,1754,can,kraken,kraken,crack,2,4
22258,CES201802,1754,can,kraken,kraken,crack,2,4
22645,CES201802,1803,can,kruidenbakje,kruiden bakje,herb container,2,5
20864,CES201802,1561,can,krukje,krukje,stool,3,2
23503,CES201802,1902,can,krukje,krukje,stool,3,2
19374,CES201802,1384,can,kuh,kuh,kuh,0,0
19131,CES201802,1348,can,kunst,kunst,art,3,3
19150,CES201802,1351,can,Om in kunst te gebruiken,kunst,art,3,3
19197,CES201802,1357,can,kunst,kunst,art,3,3
19407,CES201802,1389,can,kunst,kunst,art,3,3
19411,CES201802,1390,can,kunst,kunst,art,3,3
19594,CES201802,1413,can,kunst mee maken,kunst,art,3,3
20243,CES201802,1486,can,kunst,kunst,art,3,3
20256.5,CES201802,1489,can, kunst van maken,kunst,art,3,3
20328,CES201802,1498,can,kunst,kunst,art,3,3
20355,CES201802,1501,can,kunst,kunst,art,3,3
20542.2,CES201802,1523,can, of kunst,kunst,art,3,3
20733,CES201802,1546,can,kunst,kunst,art,3,3
20796,CES201802,1556,can,kunst (beeldje),kunst,art,3,3
21120,CES201802,1607,can,kunst,kunst,art,3,3
21154,CES201802,1613,can,kunst,kunst,art,3,3
21280,CES201802,1628,can,kunst,kunst,art,3,3
22216,CES201802,1750,can,kunst,kunst,art,3,3
22666,CES201802,1805,can,kunst,kunst,art,3,3
22792,CES201802,1820,can,Kunst,kunst,art,3,3
23144,CES201802,1860,can,kunst,kunst,art,3,3
23530,CES201802,1906,can,kunst maken,kunst,art,3,3
18802,CES201802,1310,can,kunst opbject,kunst object,art object,3,3
19653,CES201802,1421,can,Kunstobject,kunstobject,art object,3,3
20903,CES201802,1565,can,kunstobject,kunstobject,art object,3,3
21829,CES201802,1694,can,kunstvoorwerp,kunstvoorwerp,art object,3,3
18564,CES201802,1283,can,gebruiken voor kunstwerk',kunstwerk,artwork,3,3
19292,CES201802,1370,can,kunstwerk maken,kunstwerk,artwork,3,3
19401,CES201802,1387,can,kunstwerk,kunstwerk,artwork,3,3
19762,CES201802,1428,can,kunstwerk,kunstwerk,artwork,3,3
19951,CES201802,1450,can,kunstwerk van maken,kunstwerk,artwork,3,3
19959,CES201802,1453,can,kunstwerk,kunstwerk,artwork,3,3
20066,CES201802,1466,can,Kunstwerk,kunstwerk,artwork,3,3
20495,CES201802,1515,can,in een kunstwerk gebruiken,kunstwerk,artwork,3,3
20497,CES201802,1516,can,er een kunstwerk van maken,kunstwerk,artwork,3,3
20623,CES201802,1529,can,kunstwerk,kunstwerk,artwork,3,3
20766,CES201802,1551,can,kunstwerk,kunstwerk,artwork,3,3
20997,CES201802,1573,can,kunstwerk,kunstwerk,artwork,3,3
