response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01
30720,CES201911,2317,brick,ijs breken,ijs breken,Breaking ice,3,5
30261,CES201911,2302,brick,inbraakmiddel,inbraakmiddel,burglary agent,2,4
29275,CES201911,2258,brick,inbreken,inbreken,break in,2,4
28873,CES201911,2240,brick,inbreken,inbreken,break in,2,4
27955,CES201911,2186,brick,inbreken,inbreken,break in,2,4
27764,CES201911,2174,brick,INBREKEN,inbreken,break in,2,4
28836,CES201911,2236,brick,inbreken in een auto,inbreken auto,breaking into car,2,4
28837,CES201911,2236,brick,inbreken in een gebouw,inbreken gebouw,breaking into building,2,4
30036,CES201911,2293,brick,insecten doden,insecten doden,kill insects,3,5
27859,CES201911,2178,brick,insecten doden,insecten doden,kill insects,3,5
26472,CES201911,2129,brick,insecten doodmaken,insecten doodmaken,kill insects,3,5
27771,CES201911,2174,brick,insecten pletten,insecten pletten,crush insects,3,5
28835,CES201911,2236,brick,insecten mee vermoorden,insecten vermoorden,kill insects,3,5
25668,CES201911,2093,brick,inside,inside,inside,0,0
28043,CES201911,2189,brick,inspiratiebron voor mode,inspiratiebron mode,source of inspiration fashion,5,2
32331,CES201911,2371,brick,instrument,instrument,instrument,4,4
24012,CES201911,2015,brick,intimideren,intimideren,intimidate,3,4
27777,CES201911,2174,brick,isoleren,isoleren,isolate,2,4
30260,CES201911,2302,brick,jenga,jenga,jenga,3,4
26844,CES201911,2140,brick,jenga,jenga,jenga,3,4
28135,CES201911,2195,brick,jenga mee spelen,jenga spelen,play jenga,3,4
27655,CES201911,2168,brick,jenga mee spelen,jenga spelen,play jenga,3,4
23817,CES201911,2002,brick,Jenga spelen,jenga spelen,play jenga,3,4
31483,CES201911,2345,brick,voor jeu de boulle,jeu boules,bocce,3,2
30268,CES201911,2302,brick,jeu de boulles,jeu boules,bocce,3,2
30405,CES201911,2305,brick,gebruiken als jeu de boul dingen,jeu boules dingen,bocce things,3,2
24750,CES201911,2056,brick,ermee jeuken als je jeuk hebt (fijne structuur),jeuken jeuk hebt,itch itch,4,4
31085,CES201911,2329,brick,om jezelf mee te krabben,jezelf krabben,scratch yourself,4,4
30897,CES201911,2323,brick,jezelf pijn te doen,jezelf pijn,hurt yourself,2,5
30033,CES201911,2293,brick,jezelf redden,jezelf redden,save yourself,2,2
30718,CES201911,2317,brick,jongleren,jongleren,juggling,3,3
30265,CES201911,2302,brick,jongleren,jongleren,juggling,3,3
28430,CES201911,2212,brick,jongleren,jongleren,juggling,3,3
28141,CES201911,2196,brick,jongleren,jongleren,juggling,3,3
26623,CES201911,2132,brick,om mee te jongleren,jongleren,juggling,3,3
31038,CES201911,2328,brick,kaarshouder,kaarshouder,candle holder,2,3
25318,CES201911,2078,brick,kabsten,kabsten,kabsten,0,0
25319,CES201911,2078,brick,kabsten,kabsten,kabsten,0,0
28745,CES201911,2230,brick,kachel maken,kachel,stove,3,3
25902,CES201911,2103,brick,kampvuur maken,kampvuur,campfire,2,4
28334,CES201911,2206,brick,kampvuur bouwen,kampvuur bouwen,build campfire,2,4
26607,CES201911,2130,brick,kampvuur bouwen,kampvuur bouwen,build campfire,2,4
29278,CES201911,2258,brick,kampvuur rand,kampvuur rand,campfire edge,2,4
30987,CES201911,2325,brick,kanaal,kanaal,channel,2,3
26604,CES201911,2130,brick,kapla spelen,kapla spelen,play kapla,3,4
30198,CES201911,2299,brick,kapot maken,kapot,break,2,4
30025,CES201911,2293,brick,kapot maken,kapot,break,2,4
28896,CES201911,2243,brick,kapot maken,kapot,break,2,4
28138,CES201911,2195,brick,iets kapot mee maken,kapot,break,2,4
28116,CES201911,2194,brick,iets kapot maken,kapot,break,2,4
28014,CES201911,2188,brick,iets ermee kapot maken,kapot,break,2,4
26796,CES201911,2138,brick,iets kapot maken,kapot,break,2,4
24744,CES201911,2056,brick,iets kapot maken,kapot,break,2,4
23863,CES201911,2004,brick,iets kapot maken,kapot,break,2,4
32381,CES201911,2373,brick,kapot gooien en dit filmen in slow motion,kapot gooien filmen slow motion,smash film slow motion,2,4
31777,CES201911,2355,brick,kapot gooien voor de lol,kapot gooien lol,smash it lol,2,4
26660,CES201911,2134,brick,als je het kapot maakt in stukjes kun je als krijt gebruiken voor tekenen op stoep,kapot maakt stukjes kun krijt tekenen stoep,"breaks pieces, you can draw chalk on sidewalk",4,4
31819,CES201911,2356,brick,iets kapot slaan,kapot slaan,smash,2,4
31148,CES201911,2333,brick,kapot slaan,kapot slaan,smash,2,4
28132,CES201911,2195,brick,kapot slaan,kapot slaan,smash,2,4
24818,CES201911,2059,brick,kapot slaan,kapot slaan,smash,2,4
29485,CES201911,2267,brick,kapotmaken,kapotmaken,destroy,2,4
28421,CES201911,2210,brick,kapotslaan,kapotslaan,smash,2,4
28540,CES201911,2219,brick,kaptafel,kaptafel,dressing table,3,3
31044,CES201911,2328,brick,kar,kar,cart,3,2
31288,CES201911,2331,brick,karate oefenen,karate oefenen,practice karate,2,5
31229,CES201911,2330,brick,om karate trappen mee te oefenen,karate trappen oefenen,practice karate kicks,2,5
29400,CES201911,2262,brick,kast,kast,closet,4,2
28534,CES201911,2219,brick,kast,kast,closet,4,2
23657,CES201911,1989,brick,kast,kast,closet,4,2
23659,CES201911,1989,brick,kat,kat,cat,5,1
23669,CES201911,1989,brick,kat,kat,cat,5,1
25912,CES201911,2103,brick,kat mee wegjagen,kat wegjagen,chase cat away,3,4
26162,CES201911,2113,brick,keep door open,keep open,keep open,0,0
23648,CES201911,1989,brick,keet,keet,shack,2,2
27621,CES201911,2167,brick,kelder,kelder,cellar,2,1
28591,CES201911,2222,brick,als ketsbal,ketsbal,ricochet ball,2,2
28310,CES201911,2205,brick,Keukengerei,keukengerei,kitchenware,4,2
29868,CES201911,2286,brick,kiezel,kiezel,pebble,3,4
24415,CES201911,2034,brick,naar kijken,kijken,look,3,5
25859,CES201911,2101,brick,kind,kind,child,5,1
28544,CES201911,2219,brick,kippenhok,kippenhok,chicken coop,2,2
27176,CES201911,2154,brick,kk,kk,kk,0,0
27175,CES201911,2154,brick,kkk,kkk,kkk,0,0
27854,CES201911,2178,brick,kleding wassen,kleding wassen,wash clothes,5,1
24647,CES201911,2049,brick,klei,klei,clay,4,1
31818,CES201911,2356,brick,in kleine stukjes hakken ,kleine stukjes hakken,chop small pieces,3,5
29747.1,CES201911,2278,brick,klem voor de deur,klem deur,clamp door,2,5
29284,CES201911,2258,brick,kleur,kleur,colour,0,0
24651,CES201911,2049,brick,kleur,kleur,colour,0,0
25622,CES201911,2087,brick,de kleur om mee te schrijven,kleur schrijven,color writing,4,3
28489,CES201911,2214,brick,kleurcodering,kleurcodering,color coding,4,4
30197,CES201911,2299,brick,kleuren,kleuren,colour,4,4
25964,CES201911,2104,brick,kleuren,kleuren,colour,4,4
29153,CES201911,2250,brick,kleurstofpoeder maken,kleurstof poeder,food coloring powder,4,4
27765,CES201911,2174,brick,KLUSSEN,klussen,do odd jobs,2,5
24196,CES201911,2020,brick,knijpen,knijpen,pinch,4,5
31342,CES201911,2339,brick,knuffeldier,knuffeldier,stuffed animal,4,2
29450,CES201911,2263,brick,knuffelen,knuffelen,cuddle,4,2
27712,CES201911,2171,brick,knutsel object,knutsel object,craft object,3,3
31774,CES201911,2355,brick,mee knutselen,knutselen,craft,3,3
29944,CES201911,2288,brick,ermee knutselen,knutselen,craft,3,3
28395,CES201911,2209,brick,om mee te kuntselen,knutselen,craft,3,3
27997,CES201911,2187,brick,knutselen ,knutselen,craft,3,3
27851,CES201911,2178,brick,knutselen,knutselen,craft,3,3
28384,CES201911,2208,brick,knutselvoorwerp,knutselvoorwerp,craft object,3,3
27831,CES201911,2177,brick,koekenpan,koekenpan,baking pan,4,2
26619,CES201911,2132,brick,om koffie mee te malen,koffie malen,grind coffee,2,4
27830,CES201911,2177,brick,kogel,kogel,ball,3,2
29280,CES201911,2258,brick,kogelvrij vest,kogelvrij vest,bulletproof vest,3,1
27768,CES201911,2174,brick,kogelwerpen,kogelwerpen,shot throwing,3,2
30624,CES201911,2316,brick,koken,koken,cook,4,2
29858.7,CES201911,2287,brick, koken,koken,cook,4,2
28660,CES201911,2224,brick,koken,koken,cook,4,2
30095,CES201911,2295,brick,een kommetje als uitgehold,kommetje uitgehold,bowl hollowed out,4,4
31333,CES201911,2339,brick,kookplaat,kookplaat,cooker,4,3
30629,CES201911,2316,brick,kopen,kopen,buy,2,5
27843,CES201911,2177,brick,korte ski,korte ski,short ski,5,2
31084,CES201911,2329,brick,als het koud is als verkoeling gebruiken als je het tegen je huid legt,koud verkoeling tegen huid legt,apply cold cooling against skin,4,4
31049,CES201911,2328,brick,kozijn,kozijn,frame,3,4
28388,CES201911,2208,brick,krabpaal ,krabpaal,scratching post,4,3
24669,CES201911,2051,brick,krachtoefeningen mee uit voeren,krachtoefeningen voeren,perform strength exercises,2,5
29286,CES201911,2258,brick,krassen,krassen,scratch,3,5
31726,CES201911,2353,brick,als krijt,krijt,chalk,4,4
25862,CES201911,2101,brick,krijt,krijt,chalk,4,4
30271,CES201911,2302,brick,krijt canvas,krijt canvas,chalk canvas,4,4
32058,CES201911,2360,brick,krijten,krijten,chalk,4,4
30780,CES201911,2320,brick,  Er mee krijten,krijten,chalk,4,4
29562,CES201911,2271,brick,krijten,krijten,chalk,4,4
28433,CES201911,2212,brick,krijten,krijten,chalk,4,4
27945,CES201911,2185,brick,Mee krijten,krijten,chalk,4,4
27713,CES201911,2171,brick,om op te krijten,krijten,chalk,4,4
27244,CES201911,2156,brick,krijten,krijten,chalk,4,4
24283,CES201911,2026,brick,krijten,krijten,chalk,4,4
23553,CES201911,1944,brick,krijten,krijten,chalk,4,4
23825,CES201911,2002,brick,krijten op de stoep,krijten stoep,chalk sidewalk,4,4
27957,CES201911,2186,brick,gebruiken als krijtje,krijtje,chalk,4,4
32436,CES201911,2374,brick,kruiden crushen,kruiden crushen,crush herbs,2,5
28592,CES201911,2222,brick,om kruiden fijn te stampen,kruiden fijn stampen,mash herbs finely,2,5
30035,CES201911,2293,brick,kruiden fijnmalen,kruiden fijnmalen,grind herbs,2,5
28834,CES201911,2236,brick,kruiden mee stampen,kruiden stampen,mash herbs,2,5
29828,CES201911,2284,brick,kruk,kruk,stool,2,5
29497,CES201911,2267,brick,krukje van maken,krukje,stool,2,5
24836.3,CES201911,2062,brick, een krukje,krukje,stool,2,5
24665,CES201911,2051,brick,krukje,krukje,stool,2,5
24653,CES201911,2049,brick,krukje,krukje,stool,2,5
28068,CES201911,2193,brick,krukje bouwen,krukje bouwen,build stool,2,5
30532,CES201911,2313,brick,kuddling with it,kuddling with it,kuddling with it,0,0
32591,CES201911,2380,brick,kunst,kunst,art,3,3
32439,CES201911,2374,brick,kunst,kunst,art,3,3
32214,CES201911,2367,brick,kunst,kunst,art,3,3
32060,CES201911,2360,brick,kunst,kunst,art,3,3
31614,CES201911,2349,brick,kunst,kunst,art,3,3
31497,CES201911,2346,brick,kunst,kunst,art,3,3
31482,CES201911,2345,brick,als kunst,kunst,art,3,3
31077,CES201911,2329,brick,kunst,kunst,art,3,3
30989,CES201911,2325,brick,kunst,kunst,art,3,3
30885,CES201911,2323,brick,kunst,kunst,art,3,3
30715,CES201911,2317,brick,kunst,kunst,art,3,3
30098,CES201911,2295,brick,kunst'',kunst,art,3,3
30026,CES201911,2293,brick,kunst,kunst,art,3,3
29693,CES201911,2276,brick,kunst,kunst,art,3,3
29376,CES201911,2261,brick,kunst,kunst,art,3,3
28665,CES201911,2224,brick,kunst,kunst,art,3,3
28536,CES201911,2219,brick,kunst,kunst,art,3,3
28398,CES201911,2209,brick,kunst van maken,kunst,art,3,3
28131,CES201911,2195,brick,kunst mee maken,kunst,art,3,3
27648,CES201911,2168,brick,kunst van maken,kunst,art,3,3
27246,CES201911,2156,brick,kunst maken,kunst,art,3,3
26134,CES201911,2111,brick,Kunst van maken,kunst,art,3,3
25856,CES201911,2101,brick,kunst,kunst,art,3,3
24902,CES201911,2065,brick,kunst,kunst,art,3,3
24648,CES201911,2049,brick,kunst,kunst,art,3,3
24383,CES201911,2035,brick,kunst,kunst,art,3,3
23545,CES201911,1912,brick,kunst maken,kunst,art,3,3
28510,CES201911,2221,brick,kunst maken van de stukjes,kunst stukjes,art pieces,3,3
28058,CES201911,2192,brick,kunstmateriaal,kunstmateriaal,art material,3,3
29332,CES201911,2259,brick,kunstobject,kunstobject,art object,3,3
25589,CES201911,2088,brick,als kunstobject in een museum,kunstobject museum,art object museum,3,3
26441,CES201911,2127,brick,kunstvoorwerp,kunstvoorwerp,art object,3,3
28389,CES201911,2208,brick,kunstwerk,kunstwerk,artwork,3,3
23799,CES201911,2001,brick,kunstwerk maken,kunstwerk,artwork,3,3
31813.3,CES201911,2356,brick, een kunstwerk maken van steen,kunstwerk steen,work of art stone,3,3
31815,CES201911,2356,brick,een kunstwerk maken van steen,kunstwerk steen,work of art stone,3,3
31594,CES201911,2348,brick,als kussen ,kussen,pillow,3,2
27839,CES201911,2177,brick,kussen,kussen,pillow,3,2
25212,CES201911,2071,brick,kussen,kussen,pillow,3,2
28871,CES201911,2240,brick,ladder,ladder,ladder,3,3
28252,CES201911,2201,brick,ladder,ladder,ladder,3,3
31042,CES201911,2328,brick,lamp,lamp,lamp,4,2
24440,CES201911,2037,brick,een lamp op zetten,lamp zetten,put on lamp,2,5
25618,CES201911,2087,brick,lamphouder,lamphouder,lamp holder,2,5
31051,CES201911,2328,brick,laptop verhoging,laptop verhoging,laptop increase,2,5
28397,CES201911,2209,brick,laptop op zetten,laptop zetten,put on laptop,2,5
30202,CES201911,2299,brick,laten vallen,laten vallen,drop,2,5
29449,CES201911,2263,brick,laten vallen om hard geluid te maken,laten vallen hard geluid,dropping loud sound,2,5
31236,CES201911,2330,brick,om iets te laten zinken,laten zinken,sink,2,5
30088,CES201911,2295,brick,iets laten zinken,laten zinken,sink,2,5
30044,CES201911,2292,brick,iets laten zinken,laten zinken,sink,2,5
28379,CES201911,2208,brick,iets laten zinken,laten zinken,sink,2,5
27769,CES201911,2174,brick,iets laten zinken,laten zinken,sink,2,5
27398,CES201911,2162,brick,iets laten zinken,laten zinken,sink,2,5
26625,CES201911,2132,brick,om iets te laten zinken,laten zinken,sink,2,5
31289,CES201911,2331,brick,lawaai maken,lawaai,noise,3,5
31821,CES201911,2356,brick,je leerboek open laten zodat deze niet dichtwaait,leerboek open laten zodat niet dicht waait,Leave textbook open so it does not blow shut,2,5
28178,CES201911,2197,brick,gebruiken om iets op te leggen als een soort bureau,leggen soort bureau,laying desk type,2,5
29096,CES201911,2246,brick,Op iets te leggen zodat het niet wegvliegt,leggen zodat niet wegvliegt,place so it does not fly away,2,5
32590,CES201911,2380,brick,lego,lego,Lego,3,3
30094,CES201911,2295,brick,als lego steen,lego steen,Lego brick,3,3
28414,CES201911,2210,brick,een leuk figuurtje uithakken,leuk figuurtje uithakken,carve nice figure,4,3
29333,CES201911,2259,brick,liefde,liefde,love,3,1
24414,CES201911,2034,brick,lijmen,lijmen,glue,4,3
24407,CES201911,2034,brick,aan likken,likken,lick,5,5
24186,CES201911,2020,brick,likken,likken,lick,5,5
28427,CES201911,2212,brick,liniaal,liniaal,ruler,3,3
30523,CES201911,2313,brick,london,london,london,0,0
26866,CES201911,2141,brick,loofah voor oneffen oppervlakten,loofah oneffen oppervlakten,loofah uneven surfaces,4,4
28905,CES201911,2243,brick,op lopen,lopen,walk,2,5
23554,CES201911,1944,brick,om op te lopen,lopen,walk,2,5
23867,CES201911,2004,brick,gebruiken om iets los te maken,los,loose,3,3
31615,CES201911,2349,brick,machine,machine,machine,2,2
26163,CES201911,2113,brick,make table equal again,make table equal again,make table equal again,0,0
29340,CES201911,2259,brick,makeup,make up,makeup,4,2
28167,CES201911,2197,brick,iets malen,malen,grind,2,3
27624,CES201911,2167,brick,materiaal voor een kunstwerk,materiaal kunstwerk,material artwork,3,3
24192,CES201911,2020,brick,meenemen,meenemen,take,3,5
28442,CES201911,2213,brick,meetafstand,meetafstand,measuring distance,3,3
26445,CES201911,2127,brick,meetinstrument,meetinstrument,measuring instrument,3,3
23770,CES201911,1998,brick,meetinstrument,meetinstrument,measuring instrument,3,3
31107,CES201911,2332,brick,meetlint,meetlint,measuring tape,3,3
24009,CES201911,2015,brick,meetstaaf,meetstaaf,measuring rod,3,3
28277,CES201911,2202,brick,mega jenga spelen,mega jenga spelen,play mega jenga,3,5
27656,CES201911,2168,brick,mens erger je niet mee spelen in het groot,mens erger niet spelen groot,man annoyed do not play big,3,5
23816,CES201911,2002,brick,Mens vermoorden,mens vermoorden,kill people,2,5
31279,CES201911,2331,brick,mensen mee slaan,mensen slaan,hitting people,2,5
29342,CES201911,2259,brick,mes van een afgebroken scherf,mes afgebroken scherf,knife broken shard,4,3
31487,CES201911,2345,brick,om te meten,meten,measure,3,4
30061,CES201911,2294,brick,metselen,metselen,laying bricks,2,5
30034,CES201911,2293,brick,metselen,metselen,laying bricks,2,5
29969,CES201911,2289,brick,metselen,metselen,laying bricks,2,5
28629,CES201911,2223,brick,metselen,metselen,laying bricks,2,5
27996,CES201911,2187,brick,metselen ,metselen,laying bricks,2,5
24828,CES201911,2061,brick,metselen,metselen,laying bricks,2,5
29498,CES201911,2267,brick,meubel maken,meubel,furniture,2,4
25868,CES201911,2101,brick,meubels,meubels,furniture,2,4
30982,CES201911,2325,brick,meubulair,meubilair,furniture,2,4
28040,CES201911,2189,brick,mierenhoop dichten,mierenhoop dichten,close anthill,3,4
28831,CES201911,2236,brick,mini doolhof voor knaagdier mee maken,mini doolhof knaagdier,mini maze rodent,3,4
30398.2,CES201911,2305,brick, mini kasteel,mini kasteel,mini castle,2,3
29499,CES201911,2267,brick,miniatuur maken,miniatuur,miniature,3,3
23577,CES201911,1964,brick,vijf minuten is lang,minuten lang,minutes,0,0
30632,CES201911,2316,brick,monument,monument,monument,2,3
28667,CES201911,2224,brick,monument,monument,monument,2,3
30032,CES201911,2293,brick,moord plegen,moord plegen,commit murder,2,5
28028,CES201911,2189,brick,moorden,moorden,murders,2,5
25583,CES201911,2088,brick,moordvoorwerp,moordvoorwerp,murder object,2,5
32588,CES201911,2380,brick,\moordwapen,moordwapen,murder weapon,2,5
32435,CES201911,2374,brick,moordwapen,moordwapen,murder weapon,2,5
32151,CES201911,2365,brick,gebruiken als moordwapen,moordwapen,murder weapon,2,5
31658,CES201911,2350,brick,moordwapen,moordwapen,murder weapon,2,5
31627,CES201911,2349,brick,moordwapen,moordwapen,murder weapon,2,5
31583,CES201911,2348,brick,moordwapen,moordwapen,murder weapon,2,5
30267,CES201911,2302,brick,moordwapen,moordwapen,murder weapon,2,5
28267,CES201911,2203,brick,moordwapen,moordwapen,murder weapon,2,5
27651,CES201911,2168,brick,moordwapen,moordwapen,murder weapon,2,5
26865,CES201911,2141,brick,moordwapen,moordwapen,murder weapon,2,5
26838,CES201911,2140,brick,moordwapen,moordwapen,murder weapon,2,5
26603,CES201911,2130,brick,moordwapen,moordwapen,murder weapon,2,5
28392,CES201911,2208,brick,mozaieken,moza eken,mosaic,2,4
31234,CES201911,2330,brick,om muizen tegen te houden,muizen tegen houden,keep mice at bay,3,5
25999.3,CES201911,2106,brick, muren,muren,walls,1,5
32208,CES201911,2367,brick,muren bauwen,muren bauwen,building walls,1,5
27708,CES201911,2171,brick,muren bouwen,muren bouwen,building walls,1,5
28910,CES201911,2243,brick,museum,museum,museum,3,3
32434,CES201911,2374,brick,muur,muur,wall,1,5
32283,CES201911,2370,brick,muur,muur,wall,1,5
31149,CES201911,2333,brick,muur maken,muur,wall,1,5
31034,CES201911,2328,brick,muur,muur,wall,1,5
30890,CES201911,2323,brick,muur,muur,wall,1,5
30735,CES201911,2318,brick,muur,muur,wall,1,5
30625,CES201911,2316,brick,muur,muur,wall,1,5
30258,CES201911,2302,brick,muur,muur,wall,1,5
29872,CES201911,2286,brick,muur,muur,wall,1,5
29790,CES201911,2281,brick,een muur maken ,muur,wall,1,5
29746.2,CES201911,2278,brick, muur,muur,wall,1,5
29621,CES201911,2273,brick,muur maken,muur,wall,1,5
29396,CES201911,2262,brick,muur,muur,wall,1,5
29373,CES201911,2261,brick,muur,muur,wall,1,5
29281,CES201911,2258,brick,muur,muur,wall,1,5
28903,CES201911,2243,brick,muur,muur,wall,1,5
28541,CES201911,2219,brick,muur,muur,wall,1,5
28341,CES201911,2207,brick,muur,muur,wall,1,5
28264,CES201911,2203,brick,muur,muur,wall,1,5
27870,CES201911,2182,brick,muur,muur,wall,1,5
27622,CES201911,2167,brick,muur,muur,wall,1,5
26858.1,CES201911,2142,brick,muur,muur,wall,1,5
26792,CES201911,2138,brick,muur,muur,wall,1,5
24904,CES201911,2065,brick,muur,muur,wall,1,5
24643,CES201911,2049,brick,muur,muur,wall,1,5
24403,CES201911,2034,brick,muur maken,muur,wall,1,5
32262,CES201911,2368,brick,muur bouwen,muur bouwen,building wall,1,5
32024,CES201911,2362,brick,muur bouwen,muur bouwen,building wall,1,5
31098,CES201911,2332,brick,muur bopuwen,muur bouwen,building wall,1,5
30090,CES201911,2295,brick,een muur bouwen,muur bouwen,building wall,1,5
29964,CES201911,2291,brick,muur mee bouwen,muur bouwen,building wall,1,5
28470,CES201911,2215,brick,muur bouwen,muur bouwen,building wall,1,5
28332,CES201911,2206,brick,muur bouwen ,muur bouwen,building wall,1,5
28127,CES201911,2195,brick,muur bouwen,muur bouwen,building wall,1,5
28113,CES201911,2194,brick,muur bouwen,muur bouwen,building wall,1,5
26661,CES201911,2134,brick,muur bouwen ,muur bouwen,building wall,1,5
26601,CES201911,2130,brick,muur bouwen,muur bouwen,building wall,1,5
25898,CES201911,2103,brick,muur bouwen,muur bouwen,building wall,1,5
24542,CES201911,2046,brick,muur bouwen,muur bouwen,building wall,1,5
23821,CES201911,2002,brick,muur bouwen,muur bouwen,building wall,1,5
30037,CES201911,2293,brick,muur rondom iets plaatsen,muur rondom plaatsen,place wall around it,1,5
28185,CES201911,2198,brick,muuronderdeel,muuronderdeel,wall part,1,5
28181,CES201911,2198,brick,muurstuk,muurstuk,wall piece,1,5
29953,CES201911,2288,brick,muurtje maken,muurtje,wall,1,5
29571,CES201911,2271,brick,muurtje maken,muurtje,wall,1,5
28231,CES201911,2200,brick,muurtje maken,muurtje,wall,1,5
31775,CES201911,2355,brick,muurtje mee bouwen,muurtje bouwen,build wall,1,5
30393,CES201911,2305,brick,muurtje bouwen,muurtje bouwen,build wall,1,5
26846,CES201911,2140,brick,muurtjes,muurtjes,walls,1,5
32215,CES201911,2367,brick,muziek maken,muziek,music,4,4
24749,CES201911,2056,brick,muziek mee maken door er iets anders tegenaan te slaan,muziek anders tegenaan slaan,approach music differently,4,4
25623,CES201911,2087,brick,muziek instrument,muziek instrument,music instrument,4,4
23814,CES201911,2001,brick,een muziek nummer over de baksteen maken,muziek nummer baksteen,music song brick,5,5
26845,CES201911,2140,brick,muziekinstrument,muziekinstrument,musical instrument,4,4
27718,CES201911,2171,brick,naast elkaar verticaal zetten als afbakening,naast elkaar verticaal zetten afbakening,juxtaposed vertically demarcation,2,3
30889,CES201911,2323,brick,nachtkastje,nachtkastje,nightstand,3,2
26473,CES201911,2129,brick,nagels vijlen,nagels vijlen,filing nails,4,4
31667,CES201911,2350,brick,nagelvijl,nagelvijl,nail file,4,4
23653,CES201911,1989,brick,nat,nat,wet,0,0
28434,CES201911,2212,brick,natte baksteen is het regent,natte baksteen regent,wet brick rains,0,0
23650,CES201911,1989,brick,nee,nee,no,0,0
28728,CES201911,2228,brick,neergooien,neergooien,throw down,2,5
28239.2,CES201911,2200,brick, dus neerleggen in de plas,neerleggen plas,put down pee,2,4
28749,CES201911,2230,brick,neerleggen in het water zodat je niet nat wordt,neerleggen water zodat niet nat,put down water so as not to get wet,3,5
23661,CES201911,1989,brick,neet,neet,no,5,1
24185,CES201911,2020,brick,negeren,negeren,ignore,3,4
29875,CES201911,2286,brick,nieuw,nieuw,new,0,0
23578,CES201911,1964,brick,is dat nodig? Zo een lange tijd?,nodig lange tijd,need long time,0,0
25911,CES201911,2103,brick,noot mee openen,noot openen,open note,2,5
31284,CES201911,2331,brick,nootjes kraken,nootjes kraken,cracking nuts,2,5
29279,CES201911,2258,brick,noten breken,noten breken,break nuts,2,5
28435,CES201911,2212,brick,notitieblok,notitieblok,notepad,3,3
23803,CES201911,2001,brick,als obstakel gebruiken,obstakel,obstacle,3,4
28515,CES201911,2221,brick,oefenmateriaal voor scholen voor bouwen,oefenmateriaal scholen bouwen,building training materials for schools,3,5
23812,CES201911,2001,brick,offeren aan een god,offeren god,sacrifice to god,5,3
30520,CES201911,2313,brick,old ,old,old,0,0
24195,CES201911,2020,brick,omarmen,omarmen,embrace,4,5
31103,CES201911,2332,brick,omheining,omheining,fence,2,5
31285,CES201911,2331,brick,omheining voor kampvuur maken,omheining kampvuur,campfire fence,2,5
28232,CES201911,2200,brick,gebruiken als omheining voor een moestuin,omheining moestuin,vegetable garden fence,2,5
29940,CES201911,2288,brick,omlijnen,omlijnen,outline,3,5
29494,CES201911,2267,brick,omsmelten,omsmelten,melt down,4,3
31813.4,CES201911,2356,brick, omsmelten tot iets anders,omsmelten anders,melt down other,4,3
31816,CES201911,2356,brick,omsmelten tot iets anders,omsmelten anders,melt down other,4,3
30776,CES201911,2320,brick,Omwikkelen met een mooi papiertje,omwikkelen mooi papiertje,wrap it in nice paper,4,5
24442,CES201911,2037,brick,onder een tafelpoot leggen voor support,onder tafelpoot leggen support,place support under table leg,2,5
32377,CES201911,2373,brick,voor onder een tafelpoot als deze scheef staat,onder tafelpoot scheef staat,under table leg is crooked,2,5
24657,CES201911,2049,brick,om iets onder vast te zetten,onder vast zetten,secure underneath,2,5
26843,CES201911,2140,brick,ondergrond tuin,ondergrond tuin,underground garden,2,5
32263,CES201911,2368,brick,onderlegger,onderlegger,underlay,2,4
31589,CES201911,2348,brick,om je te onderscheiden van anderen,onderscheiden anderen,distinguish others,4,5
28695,CES201911,2226,brick,ondersteunen van een voorwerp,ondersteunen voorwerp,support object,2,5
29829,CES201911,2284,brick,ondersteuner,ondersteuner,supporter,2,5
31075,CES201911,2329,brick,ondersteuning van iets,ondersteuning,support,2,5
28603,CES201911,2222,brick,als onderzetten voor hete dranken,onderzetten hete dranken,boil hot drinks,2,4
32595,CES201911,2380,brick,onderzetter,onderzetter,coaster,2,4
32063,CES201911,2360,brick,onderzetter,onderzetter,coaster,2,4
31039,CES201911,2328,brick,onderzetter,onderzetter,coaster,2,4
30777,CES201911,2320,brick,gebruiken als onderzetter,onderzetter,coaster,2,4
30372,CES201911,2310,brick,onderzetter,onderzetter,coaster,2,4
29818,CES201911,2284,brick,onderzetter,onderzetter,coaster,2,4
29377,CES201911,2261,brick,onderzetter,onderzetter,coaster,2,4
28381,CES201911,2208,brick,onderzetter,onderzetter,coaster,2,4
28253,CES201911,2201,brick,onderzetter,onderzetter,coaster,2,4
28055.1,CES201911,2191,brick,onderzetter,onderzetter,coaster,2,4
28033,CES201911,2189,brick,onderzetter,onderzetter,coaster,2,4
26442,CES201911,2127,brick,onderzetter,onderzetter,coaster,2,4
26128,CES201911,2111,brick,Onderzetter,onderzetter,coaster,2,4
24834,CES201911,2061,brick,onderzetter,onderzetter,coaster,2,4
24824,CES201911,2059,brick,onderztter,onderzetter,coaster,2,4
24501,CES201911,2043,brick,onderzetter,onderzetter,coaster,2,4
24441,CES201911,2037,brick,als onderzetter gebruiken,onderzetter,coaster,2,4
24380,CES201911,2035,brick,onderzetter,onderzetter,coaster,2,4
23864,CES201911,2004,brick,als onderzetter gebruiken,onderzetter,coaster,2,4
